uid,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
8199,6,16,56,50,68,92,111,149,214,284
7513,5,37,34,30,71,60,93,130,225,361
16301,11,31,57,164,91,96,96,108,154,237
11560,39,39,65,46,77,91,84,125,173,306
18593,26,25,37,38,85,95,112,139,191,297
2702,5,26,51,45,82,77,109,133,226,292
17876,28,39,57,37,69,74,74,131,178,358
1766,19,42,86,80,98,78,95,96,152,299
6038,5,26,56,31,62,68,90,117,191,400
17509,18,27,35,50,61,73,101,145,195,340
16299,47,64,72,62,81,76,81,112,170,280
8324,14,21,40,52,102,97,119,151,183,266
7505,0,13,43,41,51,53,59,93,199,493
7783,95,47,68,165,84,78,68,88,130,222
8985,14,39,44,51,107,114,99,137,175,265
15633,18,42,57,55,85,93,97,126,183,289
18469,14,43,68,58,69,83,107,121,191,291
10722,40,65,56,68,69,85,83,123,169,287
16981,13,30,35,159,71,82,92,108,190,265
13050,7,20,58,63,98,70,106,137,192,295
15464,28,33,38,40,83,79,67,109,184,384
13237,9,25,45,188,80,70,82,110,169,268
17888,26,27,46,59,99,94,99,120,172,303
12514,21,32,44,33,58,53,90,135,191,388
12663,14,27,38,48,83,76,97,110,161,391
16079,77,61,51,35,47,68,85,120,174,327
4150,43,38,60,62,90,90,88,122,165,287
10728,18,44,59,52,69,94,116,123,176,294
15427,45,43,48,159,86,80,71,83,159,271
14944,8,40,58,50,71,79,89,111,176,364
7399,11,31,58,53,71,88,96,128,198,311
18669,77,68,71,165,85,66,49,75,137,252
10104,42,50,62,61,79,77,80,138,178,278
9299,18,26,38,46,51,74,76,124,206,386
14974,15,24,41,43,80,61,77,117,193,394
7136,72,54,51,52,90,62,77,92,142,353
4152,13,32,39,49,89,86,107,161,180,289
14184,21,58,70,59,94,95,89,117,167,275
18080,36,69,53,56,76,93,80,117,157,308
7746,64,74,62,45,83,77,60,113,174,293
19601,16,24,60,167,108,110,85,101,137,237
17470,24,38,46,39,64,76,128,146,172,312
11561,49,60,68,190,75,68,60,89,130,256
10862,31,29,37,28,52,81,85,140,215,347
11109,90,49,49,53,91,71,87,118,149,288
4469,17,41,39,67,71,103,101,140,181,285
17459,20,69,52,171,62,67,77,119,164,244
10336,9,39,56,50,69,78,111,161,188,285
17632,10,23,66,64,92,113,92,134,174,278
13748,11,51,74,190,86,80,67,94,134,258
666,23,52,69,45,78,65,84,142,202,285
12056,5,12,33,36,67,79,91,159,209,355
3009,12,35,48,59,91,82,89,133,178,318
16774,4,29,35,51,61,78,104,122,180,382
15106,12,41,56,42,84,89,83,104,219,315
7548,6,19,49,158,105,92,116,122,148,231
7800,98,84,48,43,78,61,65,115,165,288
17027,56,76,61,162,69,74,67,90,142,248
4308,12,35,43,51,90,103,106,111,198,296
4480,51,69,65,59,82,84,80,106,175,274
17060,29,30,38,37,86,103,108,150,186,278
19015,124,62,63,157,74,61,64,78,124,238
13827,42,51,56,169,84,84,84,101,141,233
3494,8,27,31,38,71,108,97,139,199,328
11585,27,22,25,27,66,68,66,145,238,361
18903,7,32,34,159,68,85,99,113,169,280
1753,34,22,40,36,57,85,83,149,196,343
12227,3,12,37,32,32,71,96,115,193,455
2408,5,15,35,49,68,67,87,135,200,385
2300,105,67,58,39,67,63,76,104,164,302
19187,6,29,45,46,68,80,79,127,208,358
7228,15,46,54,47,99,86,89,141,192,276
11094,39,51,32,153,86,52,83,111,163,275
8867,24,23,32,34,69,81,103,148,187,344
6380,26,24,69,61,91,87,85,137,184,281
6772,14,31,58,69,93,79,82,107,166,346
9204,57,63,58,59,86,87,83,108,164,280
5076,14,49,46,45,61,78,72,108,204,368
19120,118,52,72,158,88,56,52,81,123,245
17857,7,34,45,156,84,87,84,121,175,253
14304,19,20,29,170,94,84,88,103,173,265
1445,6,12,32,48,76,106,136,154,180,296
12092,17,30,47,32,60,73,92,154,191,349
8335,36,74,59,157,87,80,67,93,162,230
2798,67,70,68,73,68,84,64,119,149,283
10672,60,71,45,165,87,88,66,83,132,248
611,5,20,30,35,58,67,66,145,211,409
4103,44,33,38,28,59,59,80,109,197,398
11794,6,32,39,137,58,90,101,111,175,297
11887,4,24,32,37,49,54,82,120,211,433
7600,52,41,35,40,79,50,85,147,186,330
10837,14,39,61,65,103,97,108,114,165,279
14194,91,61,60,164,70,61,56,81,132,269
18259,3,14,42,62,86,117,116,145,188,273
391,29,70,84,49,82,86,81,118,183,263
10448,5,46,49,66,95,110,101,111,189,274
12552,9,25,29,42,74,72,97,148,186,364
19641,18,31,53,60,89,82,80,123,201,308
15940,31,39,63,47,91,85,95,139,169,286
17609,35,43,56,54,96,74,105,134,170,278
16049,49,55,65,57,85,83,93,115,170,273
17903,7,28,42,48,93,128,105,132,200,263
1887,6,17,29,36,54,80,109,140,208,367
12669,32,60,45,54,78,98,87,117,167,307
11164,11,27,47,33,71,76,88,145,205,342
14626,25,42,68,69,85,89,83,117,191,276
17715,7,25,28,41,84,88,97,165,183,328
15727,68,52,46,55,75,70,77,105,200,297
6334,42,46,68,160,61,67,77,101,157,266
15386,7,22,14,34,50,55,66,102,189,507
7027,16,30,63,39,59,73,70,99,159,437
12296,30,41,70,167,80,76,78,112,143,248
1740,49,72,61,53,94,96,68,114,155,283
15272,112,56,53,153,71,68,59,75,135,263
12095,34,58,75,51,111,99,86,119,149,263
15821,33,54,77,61,81,88,83,127,161,280
12243,0,21,40,47,57,92,91,134,192,371
4855,91,50,55,56,101,77,81,115,155,264
16611,24,41,83,171,85,86,73,112,148,222
15315,52,67,65,52,85,77,92,128,167,260
2678,25,46,48,55,67,96,94,130,177,307
14855,26,70,71,59,62,77,91,131,190,268
16865,18,38,61,176,104,91,74,101,148,234
3880,37,67,68,180,95,71,60,84,134,249
2100,4,16,19,32,62,73,111,166,224,339
9762,16,43,50,158,86,99,75,104,152,262
17540,46,65,64,35,68,68,76,112,176,335
19638,32,66,68,49,83,65,87,110,173,312
3198,109,53,59,44,98,79,60,88,153,302
4959,43,35,51,54,92,84,75,105,197,309
18719,19,37,47,66,63,83,93,165,179,293
2284,13,32,43,50,76,68,82,168,188,325
12172,25,49,80,67,90,90,89,130,157,268
11655,20,36,50,164,78,70,103,109,153,262
1585,1,11,36,50,75,99,105,162,184,322
776,4,30,42,50,84,89,121,129,194,303
6426,29,47,42,44,76,89,112,131,187,288
15064,38,41,40,162,64,78,71,110,153,288
9288,62,52,54,38,66,91,77,111,190,304
18811,37,55,53,71,77,77,98,133,157,287
7477,18,43,78,173,81,79,89,104,143,237
8350,9,27,57,64,101,95,125,136,158,274
9227,1,21,55,190,88,87,92,137,150,224
8163,35,65,41,45,77,84,77,134,178,309
2657,6,22,53,43,66,61,86,131,206,372
16399,42,57,69,167,80,67,56,96,161,250
5471,44,54,69,174,85,65,66,99,135,254
6014,44,37,49,69,96,67,63,126,190,304
16655,59,64,63,59,92,65,72,125,163,283
11500,31,64,49,57,59,92,90,131,177,295
17229,9,52,46,72,82,83,100,114,200,288
13284,29,36,60,165,92,81,75,107,157,243
1313,29,40,40,45,56,94,88,148,197,308
1977,13,30,53,38,81,63,108,131,197,331
17529,68,73,70,52,87,57,54,114,156,314
18200,38,28,31,32,60,93,72,130,234,327
10193,10,32,45,80,96,116,99,116,182,270
7185,24,41,50,171,82,85,75,110,153,254
1028,11,33,43,54,46,69,83,124,243,339
1756,5,9,28,31,51,78,123,152,221,349
13245,15,37,70,54,87,80,107,140,179,276
11955,16,37,47,46,88,73,112,153,211,262
10774,21,28,39,156,48,54,83,117,191,308
7510,20,27,44,42,87,80,80,112,185,368
13418,13,28,40,56,60,70,94,135,184,365
19756,3,17,50,158,84,89,96,126,162,261
6090,16,22,57,57,90,83,107,133,185,295
14187,89,52,49,154,76,66,69,102,135,253
19774,11,19,68,58,85,87,110,102,189,316
8535,22,26,51,35,72,96,112,148,186,297
10689,12,21,49,51,59,69,103,137,213,331
2871,53,34,49,44,61,68,99,141,189,307
14255,85,54,68,156,82,66,62,87,149,236
19789,109,48,50,159,78,68,66,99,129,239
11747,36,57,73,175,86,57,67,90,131,273
4005,38,40,64,66,86,73,75,104,163,336
9608,9,32,38,42,75,80,124,130,181,335
12756,19,28,36,61,102,87,92,123,185,312
3637,117,77,40,149,81,64,60,75,132,250
2207,7,8,40,42,55,90,95,122,204,384
192,3,11,42,42,76,73,113,142,181,363
17959,27,43,72,70,75,66,69,133,185,305
16994,11,32,50,44,53,64,98,150,185,358
9417,41,33,41,53,64,84,90,138,163,338
6041,75,86,62,32,78,76,78,104,170,284
3684,45,22,32,24,77,66,94,150,197,338
13341,12,23,39,154,70,69,84,129,171,294
13307,19,25,52,45,71,90,98,159,179,307
11530,8,21,48,52,73,111,116,141,189,287
9939,22,54,41,70,102,78,87,131,160,300
1873,38,49,76,73,70,74,89,121,163,292
1130,11,19,51,61,102,99,103,144,187,268
13293,4,39,49,64,83,108,85,162,186,266
19998,15,39,59,50,81,59,81,115,189,357
16378,43,15,31,44,75,60,66,143,197,371
6494,10,25,34,42,73,73,96,128,231,334
7759,17,35,64,61,69,54,95,105,190,355
9357,11,17,30,45,69,55,84,107,252,375
1442,13,38,59,164,81,79,78,108,176,249
3509,69,42,75,51,95,68,93,116,167,269
3518,3,28,45,48,76,64,65,137,225,355
9593,13,29,48,48,69,88,103,141,205,301
15458,12,16,42,52,79,75,68,106,169,426
17635,14,37,63,47,66,100,99,119,180,320
3950,31,69,43,61,74,87,81,122,189,288
15209,2,10,37,37,90,102,119,140,195,315
19828,41,25,27,24,62,95,103,147,194,327
16305,46,34,80,167,72,73,85,92,149,247
10959,14,37,64,71,89,96,90,131,170,283
18222,31,36,46,40,63,72,74,135,191,357
10679,41,55,68,163,85,83,84,97,134,235
15874,5,12,43,48,94,89,90,143,208,314
2791,4,28,54,48,80,65,110,158,208,291
1444,38,39,62,167,71,62,73,114,157,262
2107,8,28,46,46,85,77,113,122,192,329
18309,26,36,55,54,85,94,86,135,171,303
4999,3,17,35,159,92,113,110,119,159,239
18282,11,27,49,147,64,67,102,126,178,274
11295,46,49,39,63,104,93,88,126,169,268
7711,38,34,45,174,104,94,84,100,141,231
11956,27,33,45,40,90,78,94,125,201,312
19056,37,32,39,147,51,69,74,103,171,322
7356,62,46,50,46,41,78,91,133,183,315
11314,24,46,80,172,84,87,78,110,137,227
921,24,54,86,46,82,88,94,119,179,273
12673,7,38,42,32,46,46,81,143,239,372
18494,12,34,48,181,97,74,70,93,161,275
19880,26,30,39,147,75,79,88,116,162,283
15913,51,78,80,165,80,69,57,91,120,254
3236,17,28,36,196,105,79,83,105,146,250
3546,62,62,52,164,85,60,77,93,129,261
4726,11,45,58,47,68,92,93,130,211,290
2155,3,16,56,153,77,84,85,84,169,319
6471,54,54,65,157,92,67,58,120,141,237
13268,26,34,51,46,86,100,108,129,176,289
5021,23,47,75,36,69,75,98,148,179,295
15586,31,67,73,170,92,79,55,99,139,240
10194,23,25,66,70,98,102,89,119,167,286
6222,26,15,39,41,66,65,88,149,195,361
7487,26,34,38,59,97,80,99,137,180,295
11746,3,24,39,44,84,92,111,150,206,293
15653,28,48,47,41,66,76,65,93,194,387
7614,28,41,67,161,96,89,81,103,142,237
10631,29,60,58,61,79,56,86,140,188,288
13078,26,80,71,169,75,74,66,96,138,250
4490,20,48,50,58,84,70,83,130,190,312
7933,11,28,32,35,70,58,79,118,220,394
12350,67,75,63,51,83,76,71,106,177,276
10397,47,45,57,62,96,90,80,117,162,289
15006,2,19,58,184,84,79,84,126,172,238
2432,21,64,74,48,75,77,83,133,194,276
2929,22,45,69,166,85,84,75,111,147,241
11761,14,32,51,71,99,73,77,95,200,333
12888,28,45,59,60,72,90,107,134,180,270
10528,10,16,26,53,75,93,117,159,184,313
16977,30,23,39,149,45,59,79,121,171,329
2016,34,38,74,54,57,63,70,101,211,343
16181,34,36,63,69,93,82,77,108,174,309
4180,3,15,28,33,70,71,104,155,254,313
17792,23,33,38,50,64,108,100,124,174,331
659,3,12,37,46,69,57,71,117,185,449
15502,13,51,82,49,84,81,76,100,170,339
1320,27,77,66,58,78,75,73,116,176,299
13411,23,68,82,167,93,70,86,100,127,229
3465,13,27,41,52,81,73,129,159,184,286
8297,40,36,73,85,92,95,91,108,149,276
19956,20,28,47,41,91,92,83,121,181,341
10088,6,43,39,28,52,52,66,141,222,397
5799,10,34,51,64,88,73,92,132,199,303
9639,6,21,42,151,85,84,91,132,176,258
14431,46,60,59,67,82,62,66,123,184,296
9492,41,35,30,42,56,65,73,137,219,347
8827,12,24,32,33,59,60,87,152,185,401
18528,67,55,67,155,80,57,67,105,156,236
10778,44,57,74,48,66,92,81,129,182,272
13713,59,33,51,137,58,48,76,111,176,296
7072,39,32,38,28,49,66,58,132,200,403
12527,44,49,62,67,88,65,69,104,159,338
10937,108,42,45,153,67,64,60,92,142,272
6112,2,18,34,47,65,63,103,178,204,332
18460,25,45,46,43,90,81,78,131,186,320
10504,28,36,51,66,87,68,86,110,194,319
4484,21,54,56,49,75,72,96,136,204,282
17416,33,41,63,49,70,67,79,102,186,355
15399,84,99,83,151,70,62,50,84,133,229
17708,1,22,70,166,93,99,84,106,159,245
18021,8,29,53,173,85,79,79,121,151,268
10317,13,24,33,51,52,64,83,141,205,379
17453,15,47,69,155,70,72,62,101,153,301
6954,15,30,39,171,66,56,70,118,185,295
6239,8,30,64,54,58,49,76,122,166,419
16103,13,22,22,36,76,75,106,138,211,346
16229,9,24,50,42,95,106,102,125,179,314
5245,34,30,60,187,79,64,77,106,161,247
3810,4,15,34,58,79,66,97,154,231,308
16289,64,72,60,46,70,73,81,108,168,303
11496,3,28,47,56,96,92,111,125,195,293
11278,28,58,62,63,80,73,82,130,172,297
15906,21,60,54,161,95,94,72,99,147,242
3968,32,39,58,57,70,63,75,123,192,336
499,2,25,52,64,99,101,103,149,188,263
8410,23,27,23,29,40,56,72,109,211,455
11974,2,8,36,47,78,67,112,171,198,328
12880,5,12,32,155,40,50,71,110,167,404
11927,28,24,60,159,100,92,79,91,152,260
13129,41,34,46,40,54,57,45,97,206,425
16024,98,54,51,156,97,64,64,83,133,245
8570,12,44,50,35,62,75,91,141,206,329
619,53,43,46,167,93,61,70,113,150,249
13488,57,34,42,21,59,53,60,98,196,425
641,12,34,69,65,92,77,88,121,202,285
10177,37,67,71,65,77,91,73,121,165,278
10609,24,47,46,67,80,100,104,132,166,279
15411,50,34,50,32,58,65,116,142,190,308
8953,56,75,69,165,84,63,62,93,148,230
19054,5,23,37,33,85,99,143,142,170,309
7145,45,36,39,49,84,92,86,111,163,340
17308,28,41,32,167,63,76,87,114,169,268
6776,25,46,57,50,69,62,72,141,206,317
4710,90,63,65,161,70,59,66,85,139,247
13294,40,65,67,66,94,83,79,97,186,268
4920,16,48,50,176,73,69,88,109,143,273
7165,21,32,48,44,84,83,83,156,199,295
8277,1,6,26,35,72,74,87,131,209,405
14775,11,34,45,30,42,62,108,144,203,366
19373,7,17,49,45,96,81,134,159,186,272
1203,21,36,42,53,71,67,107,149,189,310
18959,59,82,67,56,78,65,67,103,158,310
18587,67,40,57,168,85,82,71,105,140,230
18868,44,60,51,172,92,73,72,94,142,245
15370,15,22,49,42,50,73,106,151,211,326
1560,71,39,62,155,75,60,90,100,137,256
4853,1,8,31,53,87,101,135,143,167,320
2304,77,43,44,157,77,79,61,91,153,263
15918,169,36,25,152,75,55,60,82,122,269
11811,38,63,73,153,86,83,69,100,145,235
15693,16,35,55,43,79,75,93,136,210,303
2712,116,46,41,161,90,70,54,91,132,244
13921,10,36,19,40,63,83,95,145,182,373
8882,36,54,65,163,92,70,82,108,146,229
6234,3,18,34,68,89,81,94,129,185,345
13349,9,24,67,163,84,89,86,100,145,279
11004,35,37,32,34,59,83,67,98,196,404
17928,45,90,73,160,95,65,58,96,128,235
8991,96,47,40,48,59,59,74,133,191,298
12975,15,18,27,36,59,60,81,147,194,408
19283,10,23,36,38,72,82,101,157,201,326
3064,8,31,53,162,100,90,104,118,136,244
14790,23,51,69,72,85,80,67,124,173,301
2714,27,38,45,39,87,95,97,139,178,300
6409,24,44,63,167,63,73,67,96,159,289
18748,90,58,54,167,78,67,59,100,138,234
12557,15,20,42,145,58,48,82,118,197,320
16914,7,13,47,166,105,75,90,110,163,270
6932,37,32,33,162,64,62,99,123,158,275
14135,44,47,45,27,68,61,68,111,203,371
5901,13,37,51,60,76,67,80,113,192,356
165,29,25,53,48,88,84,95,138,193,292
10063,19,43,63,52,77,108,105,122,170,286
12248,48,75,73,50,91,80,80,105,168,275
3046,6,43,29,153,56,95,99,112,157,296
3507,31,69,64,62,77,76,72,110,185,299
18676,74,61,38,55,86,83,75,117,169,287
19244,23,25,53,40,54,91,132,135,190,302
13105,13,39,78,52,81,74,79,113,146,370
14981,25,46,67,159,97,70,67,117,143,254
9524,37,70,61,47,78,66,78,129,176,303
10565,13,39,50,181,94,87,85,101,148,247
2704,17,26,42,48,92,81,95,141,210,293
8419,12,35,53,171,103,76,88,117,155,235
11361,7,5,32,55,72,100,107,142,208,319
7275,64,51,59,50,63,73,75,99,174,337
4501,27,21,41,44,62,85,82,144,214,325
3931,10,33,43,72,86,107,106,127,185,277
8756,89,35,31,31,58,103,80,118,204,296
2572,11,51,73,60,95,78,89,125,190,273
9459,7,22,33,44,46,57,86,127,197,427
5356,5,20,49,39,72,78,84,170,222,307
7840,68,38,72,161,65,86,57,110,142,246
13740,35,72,79,56,82,87,74,105,170,285
12534,3,26,44,162,77,69,95,122,174,274
8279,50,34,35,154,59,56,66,109,192,290
15249,16,30,39,156,84,94,79,124,139,284
8683,15,40,44,38,89,98,102,142,193,284
13777,9,28,56,61,74,83,102,132,201,300
18275,12,37,52,45,73,76,89,143,188,330
12446,92,26,26,46,57,58,92,122,204,322
10462,6,25,49,47,84,98,88,125,207,317
9220,13,29,51,53,74,60,87,130,197,351
5590,13,30,48,43,84,80,129,138,198,282
7581,7,22,46,50,79,99,108,145,183,307
7272,29,32,34,46,82,85,88,135,222,292
2358,13,27,57,49,68,66,108,140,211,306
10598,89,69,73,163,81,55,57,79,136,243
8065,19,52,57,62,91,67,85,107,172,333
6674,27,48,45,46,82,98,92,123,186,298
12220,49,42,67,161,88,71,75,100,142,250
5452,48,20,25,23,54,61,70,92,189,463
3901,51,80,82,163,65,73,64,83,127,257
17054,93,72,61,157,86,71,60,86,124,235
11977,14,53,66,153,74,83,71,94,171,266
2118,49,55,60,59,60,69,88,116,184,305
2783,36,18,42,34,49,66,81,121,167,431
2228,3,17,57,66,78,111,96,141,153,324
9323,4,32,37,143,49,51,83,133,177,337
4079,4,20,43,40,57,49,65,128,212,428
4051,34,21,35,48,53,56,95,162,205,336
11132,1,21,51,43,60,115,100,143,192,319
7796,43,28,36,58,83,84,100,130,168,315
674,20,45,66,157,57,63,67,96,164,310
13974,28,33,48,37,56,78,92,162,203,308
14374,23,42,75,159,94,66,80,107,165,234
279,8,17,49,43,85,88,85,139,198,334
9294,19,26,49,152,65,69,86,120,180,279
18436,31,30,38,34,56,84,77,143,203,349
2935,4,15,39,154,91,85,87,142,173,256
10461,58,50,63,63,79,75,83,119,166,289
5539,14,38,47,69,107,78,79,122,197,294
16575,11,38,49,156,63,61,96,126,163,282
5906,43,35,65,53,99,76,100,113,163,298
17062,29,45,65,160,62,65,74,90,170,285
18261,25,46,64,55,91,84,91,125,177,287
5738,71,43,50,38,78,80,82,116,177,310
16674,39,36,53,50,79,78,83,111,194,322
11605,43,75,60,169,88,75,76,91,145,223
2936,27,37,86,48,99,82,102,135,155,274
13867,63,59,49,176,98,59,68,101,142,230
39,41,64,81,55,78,64,83,133,172,274
11612,40,66,57,153,95,67,76,109,143,239
12055,24,35,58,41,65,61,84,91,179,407
16421,4,12,32,53,67,87,113,130,205,343
1621,9,18,27,29,44,81,105,156,214,363
11100,13,46,74,184,82,77,72,105,148,244
16713,4,29,40,51,60,68,89,137,195,373
15721,87,59,48,52,76,64,73,100,147,339
16483,85,43,44,43,67,78,82,137,174,292
6012,841,2,19,112,11,4,5,11,19,21
3909,60,58,57,33,53,79,98,120,183,304
17050,13,35,45,48,63,99,118,127,181,316
12494,14,53,78,48,84,110,112,128,153,265
7103,14,61,66,38,74,95,84,140,173,300
19625,57,58,46,68,88,81,69,111,173,294
1371,27,38,47,57,111,79,79,142,173,292
15842,16,27,19,34,69,78,79,141,257,325
5258,29,50,59,60,76,72,82,102,159,356
11023,0,5,23,39,79,67,94,105,192,442
16931,23,39,62,53,92,84,96,128,174,294
17719,50,50,42,39,66,73,92,120,187,326
18311,10,26,55,49,76,95,112,111,190,322
13651,55,71,52,54,93,82,85,112,173,268
11681,18,41,52,53,87,107,95,146,173,273
591,24,22,47,72,86,100,96,127,176,295
18201,14,32,34,41,53,56,70,113,170,462
13544,11,31,37,160,73,77,99,114,161,282
10094,7,17,35,36,37,50,58,109,187,510
13506,51,64,65,158,86,83,75,89,138,236
3681,85,61,75,156,73,78,58,93,129,237
9069,5,23,40,35,85,90,109,156,209,294
1167,14,24,61,180,53,71,78,116,173,275
10100,6,25,59,44,72,68,75,124,206,367
6633,6,34,41,50,76,78,74,135,183,369
5758,14,31,41,50,72,67,78,123,214,355
19877,10,21,47,142,52,73,76,126,188,311
7765,8,33,48,151,99,67,88,109,167,276
14975,74,54,56,58,78,81,74,105,168,297
16365,15,27,27,25,35,59,91,119,195,452
19926,33,56,81,168,93,70,56,88,148,252
2293,3,25,35,29,70,70,91,136,240,347
239,5,24,31,41,67,53,71,128,284,342
13127,47,50,34,38,65,80,82,96,173,380
8728,25,38,62,64,76,69,79,116,189,327
1247,68,73,61,158,82,66,69,88,130,250
10212,13,33,50,42,68,100,122,132,185,300
10602,13,38,53,62,78,90,80,110,182,339
6404,83,38,45,42,65,71,86,114,175,326
16171,23,18,37,36,53,60,90,121,188,419
18750,3,17,36,45,57,73,122,161,212,320
8735,35,51,75,56,74,82,95,119,157,301
10879,20,52,61,57,83,67,70,111,223,301
3819,71,48,70,55,80,78,68,125,164,286
5062,18,29,35,158,70,76,85,107,187,280
7793,44,57,50,162,80,76,66,80,138,292
9965,66,27,42,49,68,82,112,131,167,301
13854,56,77,62,51,98,62,67,105,172,295
17034,87,81,44,152,73,66,56,90,150,246
19532,48,66,75,158,79,66,65,105,138,245
15176,45,59,48,59,80,74,76,127,175,302
9107,6,20,30,38,67,73,92,142,201,377
10333,7,15,35,62,79,95,129,158,199,267
1861,1,10,21,34,58,85,98,144,196,399
13872,30,61,87,50,96,81,93,120,159,268
19235,5,24,43,46,73,105,94,151,216,289
9633,10,32,82,63,68,62,73,126,209,321
17953,55,62,90,49,68,98,84,108,152,279
62,5,9,20,41,50,70,96,124,218,414
11512,5,5,45,33,64,79,104,125,210,377
18271,6,35,37,30,44,67,101,148,221,357
16570,18,43,80,49,95,93,101,131,166,269
15235,7,17,31,45,72,82,84,132,182,394
19115,62,64,61,54,85,68,69,102,191,289
5786,3,14,38,59,112,98,108,169,180,265
19228,47,37,36,51,68,85,80,130,168,343
11476,72,67,72,51,81,68,76,93,172,293
8904,24,9,59,57,84,81,111,149,177,295
17851,35,32,45,29,55,70,80,126,198,375
207,4,12,27,38,46,50,65,117,252,435
9925,7,30,61,174,82,89,90,112,174,227
7434,16,37,42,60,81,108,137,140,168,256
19930,19,47,55,50,80,85,67,130,179,333
16585,22,47,66,42,78,88,85,119,193,305
12293,8,23,59,48,91,75,108,152,184,298
15885,29,35,31,45,59,62,76,128,177,403
16464,6,25,48,39,69,87,113,143,200,316
10406,44,50,70,43,85,68,77,104,157,347
610,28,49,66,75,80,99,96,116,165,271
4753,40,39,48,48,88,86,88,139,172,297
15256,55,21,39,29,59,77,123,159,177,306
14555,98,87,67,158,64,58,46,101,138,228
2638,122,55,70,155,65,71,61,77,134,235
17348,42,34,34,33,68,63,68,86,223,394
16868,76,46,58,49,90,69,69,110,173,305
13520,25,38,65,165,90,77,81,112,160,232
14507,10,27,56,39,87,86,80,123,213,325
9830,1,11,24,51,76,70,114,146,213,339
