uid,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
20606,13,67,48,59,52,64,63,77,173,429
20607,30,69,55,40,65,80,130,88,165,323
20608,0,29,70,55,74,45,90,85,193,404
20609,0,24,39,61,56,75,118,101,175,396
20610,77,12,33,38,49,56,83,101,210,386
20611,1,18,55,89,94,90,116,93,174,315
20612,39,207,82,55,53,50,81,73,129,276
20613,23,58,75,59,70,73,96,102,166,323
20614,0,15,40,42,64,76,106,133,250,319
20615,0,13,49,51,49,79,89,106,222,387
20616,4,21,41,45,50,66,108,100,215,396
20617,0,31,51,50,64,65,78,108,236,362
20618,1,37,61,47,51,84,131,125,190,318
20619,1,14,39,73,70,103,130,146,184,285
20620,0,118,31,46,89,65,102,98,164,332
20621,7,43,60,61,72,61,108,118,156,360
20622,24,56,70,54,65,71,79,97,200,329
20623,4,52,70,80,90,85,127,94,150,294
20624,645,122,27,29,31,35,37,40,32,47
20625,3,31,48,41,42,36,81,119,218,427
20626,7,23,72,58,81,72,110,115,186,322
20627,1,21,61,51,58,81,112,115,199,346
20628,4,42,37,37,55,102,120,125,187,337
20629,5,59,68,60,56,85,79,89,184,361
20630,3,13,39,49,48,64,109,105,218,398
20631,0,9,23,38,61,79,113,103,215,405
20632,12,59,68,73,67,62,103,118,176,307
20633,2,13,36,60,62,88,120,120,184,361
20634,16,52,53,55,62,80,95,99,163,370
20635,2,41,53,57,66,73,112,98,165,379
20636,5,31,45,66,83,88,102,111,188,327
20637,0,6,36,37,72,100,128,144,193,330
20638,0,19,49,83,85,95,102,86,162,364
20639,842,112,1,1,7,6,15,17,23,22
20640,136,38,52,61,74,55,86,80,153,310
20641,5,148,48,60,87,72,96,102,145,283
20642,37,74,82,52,77,66,78,81,169,329
20643,27,42,56,60,65,72,108,109,172,334
20644,34,65,87,75,70,68,97,86,155,308
20645,16,29,56,54,60,81,122,121,173,333
20646,29,78,84,76,60,59,72,81,150,356
20647,11,65,61,71,75,73,119,90,161,319
20648,0,14,48,61,78,108,113,115,190,318
20649,1,28,55,52,78,78,125,102,178,348
20650,843,112,1,4,19,5,9,10,24,20
20651,841,112,6,3,7,6,13,13,33,13
20652,39,71,100,75,59,61,87,74,154,325
20653,202,45,61,49,48,56,76,58,143,307
20654,16,98,83,60,82,57,91,92,159,307
20655,10,3,29,35,65,91,155,104,200,355
20656,0,8,18,47,78,96,154,141,199,305
20657,1,7,32,33,58,42,77,119,215,462
20658,1,11,16,39,58,67,85,91,159,518
20659,5,14,47,61,85,98,123,116,178,319
20660,643,118,22,29,39,31,39,43,41,40
20661,28,63,80,72,59,68,105,86,147,337
20662,2,23,41,52,73,83,104,117,178,373
20663,9,54,36,48,61,68,106,127,180,357
20664,7,164,53,50,66,71,94,85,146,310
20665,1,31,43,41,55,58,78,83,213,442
20666,2,24,55,83,96,69,132,106,174,305
20667,842,120,4,5,11,6,12,9,25,14
20668,2,21,38,47,92,94,113,116,168,355
20669,14,24,48,59,70,71,89,94,193,383
20670,842,118,2,4,7,4,12,15,24,18
20671,0,19,79,88,96,78,104,97,171,313
20672,2,38,40,30,34,46,88,116,216,436
20673,4,54,67,72,88,80,106,103,150,322
20674,10,21,47,49,89,73,100,104,174,379
20675,94,39,24,23,37,44,57,94,152,481
20676,1,29,87,85,82,63,110,104,159,325
20677,0,1,20,44,60,89,75,83,189,484
20678,5,31,64,86,60,80,107,111,186,316
20679,15,93,82,59,59,44,76,85,161,371
20680,2,23,19,47,51,98,127,114,195,370
20681,20,167,69,60,65,45,76,79,157,307
20682,8,29,52,41,73,100,127,130,156,330
20683,78,31,43,42,60,53,85,100,199,354
20684,8,40,70,55,70,95,100,106,188,314
20685,3,12,46,51,63,62,88,132,207,382
20686,0,12,43,37,48,72,108,127,233,365
20687,6,156,63,46,41,71,70,81,158,354
20688,11,63,54,47,58,64,100,134,171,343
20689,5,42,69,72,72,81,133,98,158,316
20690,14,101,64,65,61,61,88,83,175,333
20691,38,42,51,69,94,88,103,101,145,314
20692,7,28,24,31,39,78,111,111,218,399
20693,30,93,84,64,55,57,94,67,155,346
20694,646,26,35,42,39,31,42,44,57,83
20695,1,10,43,51,71,89,114,116,193,358
20696,18,65,57,71,94,90,86,96,156,312
20697,8,42,61,85,76,86,99,98,159,332
20698,1,10,29,36,57,59,84,118,199,453
20699,1,5,50,45,66,99,123,118,210,329
20700,3,4,21,34,56,67,102,121,212,427
20701,12,58,65,85,86,80,98,83,156,322
20702,6,22,48,62,82,119,120,116,170,301
20703,17,18,37,41,62,102,120,109,191,348
20704,1,16,33,50,64,93,111,109,203,365
20705,1,26,40,44,55,97,119,122,197,344
20706,1,7,15,38,54,61,99,110,199,462
20707,0,16,58,61,77,83,112,117,200,321
20708,12,181,82,62,72,54,90,91,135,266
20709,3,140,38,65,87,65,68,116,167,297
20710,0,32,54,59,75,90,111,119,201,304
20711,10,25,46,39,61,84,111,117,186,367
20712,33,38,55,32,51,61,85,118,208,364
20713,1,5,15,40,77,95,85,107,220,401
20714,1,11,25,39,63,71,93,110,189,443
20715,0,15,34,52,52,60,98,121,186,427
20716,0,42,41,45,64,73,113,130,164,373
20717,78,17,30,52,42,56,97,90,210,373
20718,1,2,16,43,59,82,94,132,209,407
20719,28,206,77,64,60,48,72,67,141,282
20720,4,51,47,38,74,81,108,93,169,381
20721,25,161,74,69,61,56,66,74,150,309
20722,2,42,82,89,64,68,101,93,184,321
20723,1,40,43,43,52,85,127,119,187,348
20724,26,190,65,67,62,40,84,76,148,287
20725,5,45,94,60,62,69,93,113,176,329
20726,8,38,50,63,78,64,97,95,193,360
20727,9,39,71,55,70,75,116,107,162,342
20728,78,120,38,41,66,70,74,76,168,314
20729,77,38,44,51,65,75,93,110,172,320
20730,0,2,12,42,55,74,127,136,191,406
20731,37,80,48,43,37,45,75,123,195,362
20732,0,22,36,34,52,75,81,98,188,459
20733,11,23,62,64,85,88,108,104,183,317
20734,5,19,32,41,92,99,151,124,177,306
20735,12,70,66,52,62,49,84,79,178,393
20736,10,51,78,74,66,72,92,89,184,330
20737,231,64,61,33,43,38,82,66,129,298
20738,3,43,40,37,51,42,65,103,243,419
20739,841,112,2,3,9,12,11,16,26,14
20740,15,57,52,48,66,70,92,82,201,362
20741,16,38,75,84,82,78,96,81,170,325
20742,5,25,60,63,83,101,113,109,165,322
20743,18,54,91,59,74,72,99,96,170,312
20744,0,7,17,28,54,77,108,125,224,406
20745,15,43,55,81,65,58,81,103,177,367
20746,154,63,80,51,66,49,74,63,139,306
20747,0,25,64,55,80,69,97,90,170,395
20748,3,46,98,76,60,80,106,88,153,336
20749,191,7,17,32,36,39,54,78,191,401
20750,7,51,82,50,58,60,114,103,173,348
20751,3,20,38,72,71,96,119,118,183,326
20752,5,51,58,65,75,62,89,90,187,364
20753,13,28,28,34,53,66,98,127,191,407
20754,3,36,60,95,82,78,105,87,176,324
20755,3,164,70,56,64,74,81,88,159,287
20756,3,137,72,73,72,57,94,88,154,296
20757,0,9,22,56,54,76,129,145,200,355
20758,8,20,30,44,37,44,81,103,190,489
20759,0,17,40,70,96,97,125,117,167,316
20760,17,83,73,62,83,60,97,91,163,316
20761,2,34,61,65,87,73,120,117,156,331
20762,9,28,52,67,68,82,114,86,174,366
20763,93,43,33,41,37,55,71,107,181,384
20764,24,19,55,39,43,79,99,112,231,344
20765,2,136,63,88,69,68,89,88,155,288
20766,4,33,59,62,65,71,120,111,182,339
20767,8,15,28,33,85,89,118,131,207,332
20768,0,132,65,63,85,82,87,101,164,266
20769,0,10,28,49,73,56,116,152,218,344
20770,16,46,26,49,29,36,59,76,175,533
20771,0,10,55,43,53,60,86,120,266,353
20772,40,65,38,47,63,63,100,104,166,359
20773,22,41,47,39,45,58,94,131,208,360
20774,0,36,74,78,72,63,68,76,163,415
20775,26,58,29,31,42,58,72,74,161,494
20776,15,54,88,64,54,57,96,105,173,339
20777,0,40,72,73,58,78,93,121,191,319
20778,860,116,2,5,16,2,6,7,20,12
20779,841,113,4,6,6,6,10,6,28,29
20780,4,23,46,41,76,86,115,108,198,349
20781,0,141,76,62,73,70,105,82,168,268
20782,0,5,30,50,44,70,94,99,159,495
20783,0,15,34,93,109,86,117,114,162,315
20784,39,107,72,57,77,51,83,90,143,326
20785,0,27,46,66,91,125,123,100,161,306
20786,67,86,71,50,45,51,79,79,169,348
20787,18,48,33,47,55,57,128,145,182,332
20788,0,10,48,57,112,104,113,111,180,311
20789,26,52,78,67,67,73,92,104,161,325
20790,18,58,68,90,81,75,105,87,155,308
20791,6,24,61,55,67,71,124,114,169,355
20792,8,70,76,65,74,77,97,94,158,327
20793,0,7,39,51,57,49,111,132,209,391
20794,2,17,38,63,66,100,142,111,174,333
20795,21,147,74,53,61,50,88,95,152,304
20796,5,164,59,60,84,67,71,98,157,281
20797,5,46,93,52,71,58,108,114,176,323
20798,3,146,67,53,71,46,69,86,172,333
20799,14,70,92,73,66,63,93,83,132,359
20800,3,26,60,72,93,101,113,89,170,319
20801,3,140,55,60,80,71,71,94,154,318
20802,0,10,36,35,62,62,95,137,204,405
20803,9,49,55,66,59,86,111,101,173,337
20804,0,5,20,32,54,73,110,152,200,400
20805,20,30,40,58,58,70,117,121,175,356
20806,16,44,64,64,90,77,91,95,179,325
20807,0,20,48,71,100,109,114,96,181,306
20808,1,29,55,75,88,86,98,113,164,336
20809,1,135,71,54,73,70,81,87,178,295
20810,27,50,44,64,64,96,87,100,163,350
20811,3,16,68,65,91,115,116,94,165,313
20812,2,24,36,54,79,97,124,141,185,304
20813,4,19,42,90,89,79,100,100,175,348
20814,0,11,33,60,83,75,114,131,194,344
20815,11,33,60,94,86,76,98,94,156,337
20816,2,167,53,62,44,62,102,109,153,292
20817,4,125,53,66,82,91,85,91,154,295
20818,7,20,55,66,91,97,121,95,180,314
20819,21,57,42,71,48,84,105,99,167,351
20820,0,11,42,81,92,97,123,104,161,334
20821,3,146,47,73,63,75,86,94,172,287
20822,2,49,66,65,84,80,101,101,170,328
20823,0,10,36,57,92,74,134,116,207,320
20824,0,6,35,46,52,66,112,112,216,401
20825,5,21,50,47,85,79,117,127,195,320
20826,213,46,56,54,56,49,77,67,134,293
20827,54,186,75,46,59,40,72,88,140,285
20828,149,83,49,35,52,41,98,68,136,334
20829,18,51,46,43,66,74,102,100,199,346
20830,43,70,46,37,67,84,88,93,173,344
20831,2,16,54,70,64,88,121,113,175,343
20832,5,32,40,52,55,69,108,140,206,339
20833,1,16,38,77,75,68,96,98,173,403
20834,0,5,26,46,57,63,79,97,217,456
20835,119,48,76,64,69,62,94,80,146,287
20836,4,37,59,54,69,91,129,122,179,302
20837,22,78,58,48,65,60,90,89,163,372
20838,25,190,59,56,63,68,81,78,152,273
20839,4,34,38,55,73,61,96,106,218,361
20840,0,12,30,47,66,77,139,146,203,325
20841,0,2,30,55,68,79,92,93,190,436
20842,1,37,49,44,83,77,104,133,187,330
20843,0,16,31,40,59,73,112,118,188,408
20844,0,2,35,62,80,99,134,135,185,313
20845,23,32,81,69,63,72,88,89,183,345
20846,17,48,34,45,61,65,81,112,193,389
20847,0,1,26,38,59,65,131,130,215,380
20848,0,1,32,46,63,96,114,119,186,388
20849,0,1,20,41,82,72,112,128,195,394
20850,0,137,49,65,71,69,78,87,162,327
20851,1,4,46,69,78,76,87,108,199,378
20852,14,23,60,65,68,66,102,101,179,367
20853,115,2,23,60,56,82,116,104,168,319
20854,3,23,42,30,46,44,94,117,230,417
20855,1,26,48,63,67,80,92,111,199,358
20856,14,97,85,68,79,75,95,81,150,301
20857,6,18,70,89,99,96,114,91,171,292
20858,2,38,57,63,54,64,94,82,188,404
20859,0,12,26,43,83,70,119,116,200,376
20860,130,24,37,57,50,59,77,85,186,340
20861,9,25,52,53,69,92,113,124,186,323
20862,0,11,47,49,86,87,115,117,186,347
20863,4,31,82,85,82,74,100,86,168,334
20864,80,146,46,56,73,62,77,83,150,272
20865,4,139,65,82,82,67,83,79,150,295
20866,10,16,41,63,96,94,132,105,181,308
20867,2,19,52,52,85,75,128,129,181,323
20868,0,6,35,38,77,82,133,136,217,322
20869,6,47,80,75,103,85,107,90,144,309
20870,43,67,66,66,71,56,96,86,174,320
20871,36,79,60,70,79,73,98,80,155,315
20872,1,56,52,49,91,62,101,101,195,337
20873,2,36,35,67,83,65,91,105,182,380
20874,1,18,24,39,74,97,103,128,202,359
20875,117,7,20,30,40,60,110,109,205,348
20876,25,64,49,52,66,65,94,103,169,358
20877,0,16,37,57,63,64,91,108,202,407
20878,17,160,65,59,75,62,99,95,142,271
20879,0,11,24,37,44,66,105,143,268,347
20880,7,31,47,45,56,76,120,138,193,333
20881,1,19,40,37,63,52,81,109,207,436
20882,0,7,29,30,46,75,115,163,199,382
20883,0,8,27,54,90,87,125,124,193,338
20884,0,22,57,51,74,77,115,117,191,341
20885,8,36,54,49,38,67,97,135,209,353
20886,26,183,85,57,68,47,75,78,134,292
20887,5,25,40,62,101,63,99,123,179,349
20888,10,177,73,56,84,73,87,74,126,286
20889,0,4,15,35,56,95,147,129,216,349
20890,72,66,58,48,63,69,94,80,160,335
20891,0,23,32,53,51,59,108,128,208,383
20892,4,27,52,50,44,61,117,126,224,341
20893,2,15,41,36,60,89,139,122,189,353
20894,2,46,63,56,54,74,99,95,190,367
20895,26,79,77,70,69,68,88,101,146,321
20896,1,16,27,45,80,88,102,84,186,416
20897,0,10,48,59,65,77,127,133,196,331
20898,79,60,73,55,70,76,98,83,153,298
20899,14,48,45,45,61,65,110,124,187,346
20900,643,8,31,52,42,44,55,34,59,78
20901,0,3,16,25,75,87,103,106,181,450
20902,7,169,93,63,65,59,79,85,142,284
20903,191,27,21,34,43,51,89,78,185,326
20904,3,22,56,65,66,70,107,113,188,356
20905,1,24,67,42,81,81,119,118,174,338
20906,2,18,39,55,65,85,113,117,214,338
20907,170,58,66,55,43,54,81,68,149,301
20908,3,16,33,42,79,86,111,92,156,428
20909,12,141,45,64,77,70,105,101,145,285
20910,0,32,32,49,39,68,90,88,197,450
20911,24,39,55,51,73,80,107,99,159,358
20912,0,12,29,43,79,90,144,147,183,318
20913,52,180,62,57,48,47,80,84,137,298
20914,2,40,42,60,68,72,112,122,162,366
20915,2,28,33,31,55,100,131,134,203,329
20916,45,84,56,59,62,72,99,79,154,335
20917,26,92,67,79,72,70,93,73,159,314
20918,36,75,67,49,47,60,84,87,168,372
20919,9,62,56,49,74,77,90,99,160,370
20920,0,27,26,53,72,85,105,119,229,329
20921,8,36,45,36,47,69,89,129,223,364
20922,43,42,80,67,64,74,85,86,156,348
20923,13,170,87,67,72,53,69,73,155,286
20924,1,11,44,64,62,97,114,136,195,321
20925,5,28,24,48,36,58,69,119,230,429
20926,1,7,35,66,71,89,111,130,201,335
20927,5,152,82,97,76,65,86,73,137,273
20928,1,10,46,64,66,82,120,127,174,356
20929,3,34,78,60,88,93,101,101,172,316
20930,0,6,26,50,60,75,119,123,195,392
20931,11,154,58,32,49,54,95,103,168,321
20932,13,50,78,54,79,86,112,100,165,308
20933,5,35,52,68,82,75,102,114,200,313
20934,19,32,55,59,95,90,119,101,171,304
20935,9,55,67,55,51,67,98,113,194,337
20936,6,43,77,77,73,71,110,96,173,320
20937,0,29,53,41,81,78,85,112,189,377
20938,11,23,60,38,41,63,82,104,168,455
20939,0,44,62,40,81,93,109,114,168,334
20940,51,89,63,73,65,64,90,79,142,329
20941,842,118,3,4,16,2,8,11,24,18
20942,79,21,26,37,71,100,134,130,171,276
20943,8,23,42,61,82,89,125,111,194,311
20944,847,117,2,7,4,7,13,12,22,16
20945,116,5,20,23,29,58,76,97,214,408
20946,4,38,63,78,96,74,101,103,167,322
20947,2,20,59,47,63,75,110,119,203,348
20948,100,92,77,56,51,49,78,68,145,329
20949,0,2,22,49,78,84,110,116,222,362
20950,16,41,72,68,36,58,97,106,184,367
20951,1,16,44,49,60,80,133,137,201,324
20952,0,10,48,74,56,67,101,121,197,372
20953,7,25,61,91,91,83,110,101,181,296
20954,0,7,37,43,62,79,121,136,212,349
20955,2,127,32,51,82,76,114,103,171,288
20956,10,66,63,63,96,84,104,94,161,305
20957,10,33,75,66,78,84,99,106,174,321
20958,32,68,52,60,59,59,87,80,186,362
20959,719,131,26,21,14,14,19,24,48,29
20960,0,8,22,37,71,68,107,147,221,365
20961,4,37,72,50,48,61,100,97,194,383
20962,3,30,55,81,96,82,114,96,172,317
20963,2,25,45,104,91,71,118,99,171,320
20964,4,19,58,77,72,45,58,77,179,457
20965,1,26,61,63,75,70,133,128,162,326
20966,5,8,37,67,95,94,114,123,180,324
20967,1,136,42,52,68,69,87,95,171,324
20968,52,90,64,73,50,50,92,90,158,326
20969,1,19,33,51,106,95,109,129,194,308
20970,3,28,59,43,70,87,126,108,188,334
20971,6,45,74,78,74,68,102,105,170,324
20972,4,43,58,50,70,88,115,120,185,313
20973,841,112,1,4,3,4,10,11,27,33
20974,1,10,26,51,58,77,93,121,199,410
20975,3,26,60,52,75,76,92,108,196,358
20976,1,37,64,77,68,87,116,95,187,313
20977,8,33,36,57,80,77,116,82,163,394
20978,12,35,42,30,56,57,97,111,211,394
20979,5,56,47,64,61,63,77,94,211,368
20980,6,17,41,58,98,84,105,112,194,331
20981,1,26,64,41,76,56,90,84,182,425
20982,4,22,47,43,42,74,96,111,195,412
20983,840,114,5,10,19,8,9,11,21,12
20984,0,1,17,40,42,72,76,113,215,469
20985,8,36,34,89,82,100,117,96,178,306
20986,29,39,53,69,89,72,98,85,174,337
20987,62,151,61,56,50,54,91,91,144,285
20988,23,81,58,47,58,59,95,87,151,386
20989,5,31,31,48,65,94,128,133,185,326
20990,26,89,76,50,73,69,85,65,174,338
20991,3,18,42,48,84,97,117,135,182,320
20992,6,148,61,52,56,62,108,81,143,329
20993,119,2,20,49,79,83,122,110,166,295
20994,1,10,44,37,43,52,89,111,248,411
20995,643,137,35,23,27,21,27,34,52,46
20996,16,64,101,50,77,48,85,72,170,362
20997,1,14,35,37,73,75,142,133,197,338
20998,643,4,26,45,33,49,64,48,61,73
20999,3,7,35,37,63,98,146,142,190,326
21000,18,94,99,74,52,66,95,77,154,316
21001,2,145,73,45,76,80,77,83,141,324
21002,2,19,24,47,59,55,95,94,180,471
21003,6,49,82,89,74,69,92,91,180,314
21004,0,19,36,79,77,117,121,101,184,311
21005,6,56,64,46,50,75,93,101,183,372
21006,12,137,86,61,82,64,92,95,156,260
21007,643,24,33,42,39,31,49,43,64,77
21008,20,46,62,77,61,49,96,114,182,338
21009,8,47,79,80,78,57,90,80,185,342
21010,19,167,43,62,71,58,99,94,145,287
21011,7,161,83,62,65,71,75,87,160,275
21012,2,18,50,42,44,68,117,109,191,405
21013,3,51,46,47,64,60,115,117,197,346
21014,0,10,40,71,80,84,108,111,177,365
21015,1,16,35,47,89,87,135,130,207,298
21016,14,70,77,66,60,64,100,118,162,314
21017,41,158,56,64,65,77,83,83,149,269
21018,0,1,53,51,64,75,141,138,185,337
21019,3,30,18,38,44,55,93,127,206,432
21020,0,12,27,49,59,77,92,129,240,360
21021,1,144,33,28,56,51,86,113,197,336
21022,643,12,35,30,33,52,56,45,59,80
21023,2,20,37,69,87,85,131,115,177,323
21024,27,189,55,60,54,49,75,93,158,285
21025,0,9,32,41,67,80,135,169,204,309
21026,43,173,58,61,74,56,89,84,135,272
21027,120,150,72,45,53,35,92,76,136,266
21028,1,7,37,35,70,95,129,142,206,324
21029,0,6,32,63,55,73,112,117,208,380
21030,11,153,69,46,63,59,93,84,159,308
21031,29,75,102,62,56,55,90,87,155,334
21032,5,139,51,65,84,77,105,89,146,285
21033,2,30,58,45,48,74,78,78,152,481
21034,12,33,64,79,74,91,110,104,159,319
21035,14,82,53,39,66,95,113,89,172,322
21036,11,159,92,66,74,56,68,85,146,288
21037,16,72,78,54,64,58,114,95,164,330
21038,0,3,38,54,59,59,104,128,241,360
21039,6,51,80,78,80,95,84,94,169,309
21040,5,33,56,73,76,85,88,101,192,337
21041,643,116,28,31,53,26,30,28,44,46
21042,3,133,58,61,80,81,104,94,150,282
21043,8,84,73,57,77,76,97,86,162,326
21044,12,43,49,39,53,58,107,111,196,377
21045,1,29,41,49,40,83,101,110,210,381
21046,3,15,38,74,86,94,106,100,206,324
21047,5,47,96,79,78,80,85,80,191,305
21048,0,22,48,40,62,76,107,138,191,361
21049,644,10,29,40,44,53,55,38,57,76
21050,1,5,24,60,70,64,69,110,195,448
21051,6,152,54,67,53,62,72,87,173,320
21052,77,32,50,57,106,86,94,79,153,311
21053,12,152,86,75,80,46,91,102,134,267
21054,10,40,73,79,90,73,92,105,158,326
21055,76,125,41,58,79,65,91,82,157,271
21056,7,33,31,47,54,87,83,111,159,434
21057,0,37,48,72,78,87,123,116,159,325
21058,1,55,101,90,100,70,94,82,150,302
21059,2,3,34,60,53,46,86,107,215,441
21060,8,40,74,83,76,65,112,89,174,325
21061,1,8,29,34,54,48,74,92,216,490
21062,6,38,63,80,69,95,125,86,166,318
21063,3,61,64,62,71,72,110,97,171,335
21064,4,24,49,109,87,86,107,95,171,314
21065,1,30,45,41,51,90,126,112,195,354
21066,14,153,74,51,65,81,87,78,144,298
21067,8,11,40,43,40,77,99,108,222,398
21068,6,194,62,56,52,50,67,80,138,341
21069,0,5,24,43,81,92,100,99,174,428
21070,24,15,47,64,82,75,117,112,191,318
21071,79,56,76,55,64,63,107,82,138,325
21072,2,21,41,45,43,44,73,129,219,429
21073,0,16,23,43,65,77,118,123,241,339
21074,0,10,34,34,38,73,84,138,217,418
21075,0,8,43,56,77,99,129,115,185,334
21076,645,26,35,29,23,28,47,33,68,111
21077,2,25,45,78,65,82,99,114,217,319
21078,2,130,39,43,65,65,86,106,209,301
21079,30,158,67,48,64,43,70,79,149,337
21080,643,9,29,38,51,45,50,51,68,62
21081,1,22,54,60,67,107,120,115,179,320
21082,0,19,58,72,79,95,116,115,184,307
21083,2,164,66,71,68,46,55,81,164,329
21084,4,46,51,48,68,89,111,111,174,344
21085,3,13,44,50,83,86,123,107,202,335
21086,0,13,24,32,50,75,94,130,219,408
21087,0,32,41,44,48,60,101,114,210,395
21088,0,18,33,40,50,57,76,103,220,448
21089,1,23,45,46,58,78,107,123,182,382
21090,82,13,39,47,43,53,89,115,160,404
21091,1,17,55,39,49,52,89,119,205,419
21092,7,154,63,56,77,70,94,77,151,297
21093,5,18,59,62,85,64,113,119,188,333
21094,118,15,58,68,53,63,84,81,157,348
21095,0,9,34,73,120,102,123,107,152,326
21096,3,66,66,55,58,67,80,85,178,388
21097,4,39,42,33,71,75,103,117,202,360
21098,14,50,66,82,55,87,101,89,168,333
21099,0,40,58,59,74,82,107,104,208,313
21100,10,51,53,52,30,48,81,94,185,442
21101,3,18,37,82,123,98,120,115,152,298
21102,29,177,75,59,80,42,83,96,141,263
21103,30,68,45,48,53,46,65,80,191,419
21104,7,48,51,91,54,76,101,87,167,364
21105,10,147,66,71,73,70,91,78,126,314
21106,5,26,42,49,69,83,108,110,191,363
21107,9,49,54,50,69,87,91,101,166,370
21108,0,38,36,39,48,45,93,100,210,436
21109,0,17,45,50,68,77,125,122,205,336
21110,0,14,32,44,62,55,105,114,212,407
21111,0,4,33,56,96,108,156,123,161,309
21112,19,61,93,76,82,55,105,72,165,317
21113,6,37,100,84,64,61,101,106,154,333
21114,1,12,47,72,85,87,78,86,189,388
21115,27,135,55,33,64,50,95,91,162,333
21116,41,57,72,62,85,77,113,83,146,309
21117,45,222,74,58,51,42,56,71,139,287
21118,647,21,44,45,50,33,40,29,50,86
21119,22,44,55,36,68,63,90,111,209,347
21120,0,118,41,47,70,68,101,100,187,313
21121,1,8,28,48,52,85,102,91,183,448
21122,0,17,42,54,56,67,78,99,139,493
21123,5,39,84,88,72,77,109,90,148,334
21124,3,168,59,55,77,76,84,75,157,292
21125,0,9,20,58,103,94,100,98,179,385
21126,2,22,33,46,62,73,105,112,218,373
21127,0,17,52,59,59,88,98,112,202,358
21128,3,17,63,66,78,95,108,104,169,343
21129,115,10,49,61,66,71,104,106,163,301
21130,0,8,25,49,69,83,104,121,173,414
21131,24,166,35,28,41,42,76,90,168,375
21132,0,13,39,55,71,85,95,129,201,357
21133,3,153,74,54,50,62,84,94,168,304
21134,19,178,77,51,54,56,58,78,148,326
21135,2,25,44,40,71,75,136,129,205,319
21136,78,34,42,51,61,74,110,125,174,296
21137,21,157,67,56,65,63,93,86,141,296
21138,1,34,56,65,79,79,108,111,195,317
21139,1,40,64,88,91,79,108,98,173,303
21140,15,47,51,46,59,84,138,120,165,320
