uid,n_null,discret_null
21980,41,41
21981,63,63
21982,52,52
21983,28,28
21984,52,52
21985,184,184
21986,52,52
21987,52,52
21988,192,192
21989,162,162
21990,30,30
21991,39,39
21992,48,48
21993,58,58
21994,48,48
21995,174,174
21996,44,44
21997,63,63
21998,159,159
21999,158,158
22000,63,63
22001,171,171
22002,36,36
22003,53,53
22004,59,59
22005,61,61
22006,60,60
22007,710,710
22008,44,44
22009,55,55
22010,64,64
22011,817,817
22012,66,66
22013,63,63
22014,62,62
22015,54,54
22016,45,45
22017,35,35
22018,714,714
22019,40,40
22020,51,51
22021,166,166
22022,67,67
22023,52,52
22024,44,44
22025,36,36
22026,158,158
22027,40,40
22028,56,56
22029,57,57
22030,64,64
22031,48,48
22032,186,186
22033,47,47
22034,151,151
22035,1023,1023
22036,42,42
22037,64,64
22038,53,53
22039,58,58
22040,186,186
22041,42,42
22042,55,55
22043,48,48
22044,42,42
22045,25,25
22046,129,129
22047,52,52
22048,40,40
22049,62,62
22050,72,72
22051,159,159
22052,58,58
22053,41,41
22054,42,42
22055,168,168
22056,54,54
22057,47,47
22058,171,171
22059,41,41
22060,59,59
22061,166,166
22062,160,160
22063,52,52
22064,62,62
22065,66,66
22066,50,50
22067,55,55
22068,43,43
22069,43,43
22070,55,55
22071,218,218
22072,46,46
22073,48,48
22074,171,171
22075,24,24
22076,36,36
22077,714,714
22078,46,46
22079,1018,1018
22080,37,37
22081,52,52
22082,64,64
22083,179,179
22084,38,38
22085,130,130
22086,36,36
22087,56,56
22088,62,62
22089,49,49
22090,161,161
22091,85,85
22092,56,56
22093,53,53
22094,186,186
22095,167,167
22096,61,61
22097,39,39
22098,54,54
22099,51,51
22100,50,50
22101,60,60
22102,91,91
22103,46,46
22104,50,50
22105,60,60
22106,49,49
22107,174,174
22108,818,818
22109,1040,1040
22110,46,46
22111,69,69
22112,48,48
22113,42,42
22114,40,40
22115,40,40
22116,135,135
22117,45,45
22118,44,44
22119,55,55
22120,27,27
22121,238,238
22122,47,47
22123,40,40
22124,38,38
22125,67,67
22126,62,62
22127,1026,1026
22128,133,133
22129,826,826
22130,32,32
22131,57,57
22132,165,165
22133,45,45
22134,47,47
22135,163,163
22136,53,53
22137,42,42
22138,46,46
22139,58,58
22140,276,276
22141,50,50
22142,31,31
22143,71,71
22144,62,62
22145,45,45
22146,58,58
22147,51,51
22148,54,54
22149,40,40
22150,242,242
22151,50,50
22152,155,155
22153,169,169
22154,54,54
22155,244,244
22156,64,64
22157,27,27
22158,57,57
22159,49,49
22160,50,50
22161,36,36
22162,67,67
22163,47,47
22164,826,826
22165,55,55
22166,171,171
22167,42,42
22168,125,125
22169,41,41
22170,42,42
22171,43,43
22172,56,56
22173,45,45
22174,174,174
22175,52,52
22176,1040,1040
22177,53,53
22178,42,42
22179,1014,1014
22180,32,32
22181,44,44
22182,54,54
22183,79,79
22184,69,69
22185,66,66
22186,57,57
22187,40,40
22188,165,165
22189,52,52
22190,58,58
22191,42,42
22192,54,54
22193,32,32
22194,61,61
22195,44,44
22196,65,65
22197,43,43
22198,42,42
22199,33,33
22200,61,61
22201,49,49
22202,169,169
22203,49,49
22204,65,65
22205,50,50
22206,44,44
22207,57,57
22208,37,37
22209,54,54
22210,60,60
22211,46,46
22212,59,59
22213,52,52
22214,55,55
22215,57,57
22216,64,64
22217,1034,1034
22218,61,61
22219,46,46
22220,44,44
22221,46,46
22222,65,65
22223,146,146
22224,42,42
22225,46,46
22226,154,154
22227,261,261
22228,264,264
22229,59,59
22230,42,42
22231,69,69
22232,46,46
22233,55,55
22234,159,159
22235,54,54
22236,52,52
22237,24,24
22238,29,29
22239,37,37
22240,27,27
22241,48,48
22242,48,48
22243,60,60
22244,47,47
22245,296,296
22246,182,182
22247,60,60
22248,163,163
22249,811,811
22250,175,175
22251,24,24
22252,59,59
22253,42,42
22254,67,67
22255,50,50
22256,28,28
22257,47,47
22258,57,57
22259,175,175
22260,46,46
22261,61,61
22262,44,44
22263,59,59
22264,184,184
22265,39,39
22266,177,177
22267,49,49
22268,53,53
22269,160,160
22270,167,167
22271,35,35
22272,49,49
22273,50,50
22274,1001,1001
22275,27,27
22276,44,44
22277,45,45
22278,48,48
22279,45,45
22280,61,61
22281,63,63
22282,48,48
22283,69,69
22284,52,52
22285,155,155
22286,68,68
22287,44,44
22288,40,40
22289,40,40
22290,41,41
22291,47,47
22292,161,161
22293,57,57
22294,46,46
22295,162,162
22296,52,52
22297,1036,1036
22298,64,64
22299,62,62
22300,34,34
22301,54,54
22302,173,173
22303,72,72
22304,52,52
22305,45,45
22306,49,49
22307,84,84
22308,169,169
22309,157,157
22310,48,48
22311,62,62
22312,55,55
22313,49,49
22314,52,52
22315,53,53
22316,810,810
22317,40,40
22318,704,704
22319,53,53
22320,45,45
22321,179,179
22322,48,48
22323,48,48
22324,39,39
22325,43,43
22326,59,59
22327,43,43
22328,34,34
22329,39,39
22330,44,44
22331,32,32
22332,58,58
22333,26,26
22334,153,153
22335,42,42
22336,47,47
22337,51,51
22338,51,51
22339,42,42
22340,67,67
22341,63,63
22342,58,58
22343,67,67
22344,53,53
22345,43,43
22346,53,53
22347,60,60
22348,61,61
22349,166,166
22350,54,54
22351,29,29
22352,48,48
22353,62,62
22354,114,114
22355,46,46
22356,64,64
22357,43,43
22358,52,52
22359,46,46
22360,168,168
22361,40,40
22362,146,146
22363,50,50
22364,35,35
22365,231,231
22366,34,34
22367,69,69
22368,28,28
22369,61,61
22370,26,26
22371,157,157
22372,44,44
22373,46,46
22374,51,51
22375,40,40
22376,825,825
22377,54,54
22378,52,52
22379,1102,1102
22380,49,49
22381,1025,1025
22382,67,67
22383,62,62
22384,59,59
22385,179,179
22386,54,54
22387,52,52
22388,62,62
22389,43,43
22390,40,40
22391,51,51
22392,75,75
22393,163,163
22394,63,63
22395,168,168
22396,66,66
22397,52,52
22398,73,73
22399,166,166
22400,60,60
22401,198,198
22402,1032,1032
22403,182,182
22404,56,56
22405,50,50
22406,63,63
22407,49,49
22408,53,53
22409,34,34
22410,159,159
22411,59,59
22412,703,703
22413,46,46
22414,58,58
22415,39,39
22416,53,53
22417,52,52
22418,136,136
22419,31,31
22420,160,160
22421,27,27
22422,49,49
22423,47,47
22424,54,54
22425,25,25
22426,213,213
22427,204,204
22428,50,50
22429,38,38
22430,60,60
22431,28,28
22432,54,54
22433,59,59
22434,65,65
22435,41,41
22436,69,69
22437,37,37
22438,140,140
22439,68,68
22440,58,58
22441,57,57
22442,53,53
22443,53,53
22444,47,47
22445,58,58
22446,59,59
22447,41,41
22448,53,53
22449,47,47
22450,61,61
22451,55,55
22452,64,64
22453,56,56
22454,55,55
22455,1038,1038
22456,49,49
22457,50,50
22458,50,50
22459,67,67
22460,42,42
22461,39,39
22462,32,32
22463,63,63
22464,32,32
22465,57,57
22466,71,71
22467,52,52
22468,69,69
22469,59,59
22470,188,188
22471,169,169
22472,65,65
22473,180,180
22474,44,44
22475,54,54
22476,69,69
22477,177,177
22478,172,172
22479,43,43
22480,180,180
22481,48,48
22482,49,49
22483,39,39
22484,39,39
22485,135,135
22486,54,54
22487,34,34
22488,62,62
22489,60,60
22490,61,61
22491,52,52
22492,50,50
22493,370,370
22494,169,169
22495,51,51
22496,45,45
22497,35,35
22498,53,53
22499,47,47
22500,895,895
22501,71,71
22502,48,48
22503,51,51
22504,65,65
22505,66,66
22506,49,49
22507,37,37
22508,48,48
22509,61,61
22510,35,35
22511,46,46
22512,62,62
22513,1044,1044
22514,44,44
22515,66,66
22516,47,47
22517,55,55
22518,58,58
22519,30,30
22520,64,64
22521,31,31
22522,1040,1040
22523,59,59
22524,52,52
22525,34,34
22526,68,68
22527,72,72
22528,161,161
22529,61,61
22530,52,52
22531,34,34
22532,58,58
22533,62,62
22534,68,68
22535,58,58
22536,140,140
22537,62,62
22538,61,61
22539,45,45
22540,47,47
22541,42,42
22542,58,58
22543,66,66
22544,48,48
22545,186,186
22546,37,37
22547,170,170
22548,61,61
22549,39,39
22550,41,41
22551,34,34
22552,57,57
22553,48,48
22554,1024,1024
22555,67,67
22556,63,63
22557,42,42
22558,56,56
22559,46,46
22560,36,36
22561,40,40
22562,60,60
22563,45,45
22564,56,56
22565,42,42
22566,822,822
22567,48,48
22568,829,829
22569,56,56
22570,66,66
22571,39,39
22572,71,71
22573,64,64
22574,52,52
22575,157,157
22576,46,46
22577,44,44
22578,65,65
22579,48,48
22580,41,41
22581,63,63
22582,1039,1039
22583,51,51
22584,65,65
22585,39,39
22586,176,176
22587,62,62
22588,39,39
22589,175,175
22590,53,53
22591,51,51
22592,64,64
22593,53,53
22594,32,32
22595,177,177
22596,55,55
22597,34,34
22598,71,71
22599,65,65
22600,47,47
22601,54,54
22602,63,63
22603,28,28
22604,53,53
22605,56,56
22606,159,159
22607,37,37
22608,702,702
22609,36,36
22610,1025,1025
22611,37,37
22612,45,45
22613,1046,1046
22614,37,37
22615,29,29
22616,60,60
22617,41,41
22618,163,163
22619,65,65
22620,47,47
22621,72,72
22622,48,48
22623,44,44
22624,67,67
22625,158,158
22626,174,174
22627,1024,1024
22628,60,60
22629,62,62
22630,57,57
22631,164,164
22632,39,39
22633,39,39
22634,49,49
22635,46,46
22636,162,162
22637,58,58
22638,43,43
22639,31,31
22640,59,59
22641,73,73
22642,180,180
22643,54,54
22644,54,54
22645,179,179
22646,45,45
22647,176,176
22648,32,32
22649,26,26
22650,51,51
22651,38,38
22652,62,62
22653,56,56
22654,59,59
22655,39,39
22656,63,63
22657,59,59
22658,59,59
22659,1036,1036
22660,48,48
22661,39,39
22662,54,54
22663,72,72
22664,67,67
22665,175,175
22666,42,42
22667,71,71
22668,163,163
22669,190,190
22670,45,45
22671,66,66
22672,170,170
22673,60,60
22674,36,36
22675,44,44
22676,174,174
22677,44,44
22678,44,44
22679,64,64
22680,56,56
22681,65,65
22682,65,65
22683,45,45
22684,172,172
22685,39,39
22686,51,51
22687,67,67
22688,174,174
22689,42,42
22690,1035,1035
22691,39,39
22692,38,38
22693,72,72
22694,36,36
22695,166,166
22696,58,58
22697,112,112
22698,249,249
22699,711,711
22700,36,36
22701,32,32
22702,46,46
22703,63,63
22704,50,50
22705,58,58
22706,43,43
22707,41,41
22708,56,56
22709,59,59
22710,51,51
22711,63,63
22712,69,69
22713,63,63
22714,47,47
22715,62,62
22716,33,33
22717,162,162
22718,54,54
22719,1019,1019
22720,66,66
22721,56,56
22722,62,62
22723,169,169
22724,1028,1028
22725,178,178
22726,168,168
22727,47,47
22728,24,24
22729,44,44
22730,154,154
22731,228,228
22732,31,31
22733,39,39
22734,42,42
22735,39,39
22736,41,41
22737,58,58
22738,57,57
22739,173,173
22740,1040,1040
22741,46,46
22742,37,37
22743,55,55
22744,694,694
22745,173,173
22746,72,72
22747,162,162
22748,52,52
22749,47,47
22750,46,46
22751,56,56
22752,54,54
22753,59,59
22754,64,64
22755,55,55
22756,35,35
22757,45,45
22758,1036,1036
22759,61,61
22760,53,53
22761,35,35
22762,50,50
22763,56,56
22764,64,64
22765,32,32
22766,52,52
22767,56,56
22768,36,36
22769,49,49
22770,1025,1025
22771,64,64
22772,709,709
22773,54,54
22774,116,116
22775,64,64
22776,54,54
22777,177,177
22778,54,54
22779,41,41
22780,55,55
22781,46,46
22782,44,44
22783,177,177
22784,47,47
22785,160,160
22786,47,47
22787,52,52
22788,42,42
22789,52,52
22790,171,171
22791,39,39
22792,68,68
22793,153,153
22794,37,37
22795,73,73
22796,1036,1036
22797,56,56
22798,172,172
22799,34,34
22800,39,39
22801,56,56
22802,39,39
22803,50,50
22804,68,68
22805,49,49
22806,66,66
22807,40,40
22808,171,171
22809,45,45
22810,58,58
22811,55,55
22812,62,62
22813,49,49
22814,63,63
22815,46,46
22816,54,54
22817,152,152
22818,161,161
22819,174,174
22820,64,64
22821,34,34
22822,47,47
22823,163,163
22824,44,44
22825,47,47
22826,173,173
22827,54,54
22828,93,93
22829,69,69
22830,37,37
22831,41,41
22832,58,58
22833,37,37
22834,38,38
22835,24,24
22836,48,48
22837,54,54
22838,52,52
22839,165,165
22840,49,49
22841,41,41
22842,47,47
22843,71,71
22844,36,36
22845,53,53
22846,185,185
22847,42,42
22848,45,45
22849,58,58
22850,169,169
22851,39,39
22852,166,166
22853,240,240
22854,39,39
22855,51,51
22856,64,64
22857,57,57
22858,57,57
22859,38,38
22860,60,60
22861,170,170
22862,63,63
22863,27,27
22864,57,57
22865,33,33
22866,34,34
22867,55,55
22868,35,35
22869,50,50
22870,44,44
22871,50,50
22872,49,49
22873,184,184
22874,61,61
22875,62,62
22876,48,48
22877,46,46
22878,66,66
22879,711,711
22880,177,177
22881,52,52
22882,66,66
22883,45,45
22884,180,180
22885,39,39
22886,49,49
22887,39,39
22888,230,230
22889,1024,1024
22890,75,75
22891,120,120
22892,41,41
22893,184,184
22894,59,59
22895,68,68
22896,59,59
22897,136,136
22898,174,174
22899,31,31
22900,176,176
22901,826,826
22902,42,42
22903,41,41
22904,241,241
22905,46,46
22906,95,95
22907,66,66
22908,27,27
22909,37,37
22910,64,64
22911,243,243
22912,41,41
22913,49,49
22914,43,43
22915,49,49
22916,73,73
22917,148,148
22918,46,46
22919,37,37
22920,828,828
22921,156,156
22922,48,48
22923,37,37
22924,52,52
22925,162,162
22926,91,91
22927,60,60
22928,38,38
22929,39,39
22930,62,62
22931,68,68
22932,701,701
22933,52,52
22934,45,45
22935,172,172
22936,366,366
22937,716,716
22938,253,253
22939,162,162
22940,1034,1034
22941,1011,1011
22942,44,44
22943,64,64
22944,51,51
22945,58,58
22946,45,45
22947,49,49
22948,57,57
22949,29,29
22950,49,49
22951,42,42
22952,47,47
22953,71,71
22954,65,65
22955,43,43
22956,35,35
22957,46,46
22958,57,57
22959,50,50
22960,92,92
22961,172,172
22962,42,42
22963,691,691
22964,37,37
22965,59,59
22966,40,40
22967,46,46
22968,46,46
22969,50,50
22970,45,45
22971,25,25
22972,1009,1009
22973,63,63
22974,62,62
22975,76,76
22976,55,55
22977,59,59
22978,42,42
22979,154,154
22980,180,180
22981,178,178
22982,29,29
22983,61,61
22984,59,59
22985,50,50
22986,33,33
22987,60,60
22988,165,165
22989,162,162
22990,158,158
22991,41,41
22992,49,49
22993,35,35
22994,39,39
22995,47,47
22996,35,35
22997,40,40
22998,39,39
22999,48,48
23000,42,42
23001,59,59
23002,50,50
23003,24,24
23004,51,51
23005,64,64
23006,57,57
23007,77,77
23008,42,42
23009,51,51
23010,66,66
23011,165,165
23012,48,48
23013,43,43
23014,41,41
23015,175,175
23016,48,48
23017,63,63
23018,46,46
23019,40,40
23020,41,41
23021,52,52
23022,52,52
23023,174,174
23024,51,51
23025,56,56
23026,44,44
23027,41,41
23028,57,57
23029,42,42
23030,60,60
23031,47,47
23032,43,43
23033,165,165
23034,59,59
23035,155,155
23036,49,49
23037,37,37
23038,54,54
23039,37,37
23040,159,159
23041,32,32
23042,158,158
23043,38,38
23044,58,58
23045,183,183
23046,96,96
23047,714,714
23048,52,52
23049,1036,1036
23050,40,40
23051,33,33
23052,70,70
23053,35,35
23054,159,159
23055,713,713
23056,164,164
23057,108,108
23058,62,62
23059,40,40
23060,241,241
23061,46,46
23062,54,54
23063,68,68
23064,58,58
23065,66,66
23066,44,44
23067,46,46
23068,66,66
23069,45,45
23070,23,23
23071,34,34
23072,62,62
23073,69,69
23074,1039,1039
23075,158,158
23076,160,160
23077,52,52
23078,58,58
23079,35,35
23080,55,55
23081,40,40
23082,62,62
23083,139,139
23084,48,48
23085,37,37
23086,48,48
23087,44,44
23088,31,31
23089,129,129
23090,58,58
23091,41,41
23092,54,54
23093,159,159
23094,33,33
23095,60,60
23096,47,47
23097,56,56
23098,42,42
23099,67,67
23100,32,32
23101,66,66
23102,60,60
23103,63,63
23104,54,54
23105,43,43
23106,52,52
23107,53,53
23108,45,45
23109,70,70
23110,60,60
23111,68,68
23112,59,59
23113,156,156
23114,33,33
23115,39,39
23116,168,168
23117,158,158
23118,65,65
23119,39,39
23120,1023,1023
23121,67,67
23122,173,173
23123,174,174
23124,185,185
23125,49,49
23126,37,37
23127,36,36
23128,41,41
23129,64,64
23130,62,62
23131,44,44
23132,41,41
23133,22,22
23134,44,44
23135,49,49
23136,51,51
23137,1037,1037
23138,54,54
23139,63,63
23140,1011,1011
23141,58,58
23142,45,45
23143,26,26
23144,36,36
23145,53,53
23146,95,95
23147,43,43
23148,173,173
23149,57,57
23150,38,38
23151,1102,1102
23152,166,166
23153,1043,1043
23154,69,69
23155,175,175
23156,155,155
23157,55,55
23158,42,42
23159,227,227
23160,47,47
23161,62,62
23162,48,48
23163,47,47
23164,193,193
23165,44,44
23166,37,37
23167,52,52
23168,66,66
23169,171,171
23170,58,58
23171,44,44
23172,71,71
23173,52,52
23174,41,41
23175,34,34
23176,54,54
23177,38,38
23178,45,45
23179,61,61
23180,169,169
23181,43,43
23182,53,53
23183,51,51
23184,52,52
23185,37,37
23186,54,54
23187,40,40
23188,51,51
23189,51,51
23190,53,53
23191,43,43
23192,55,55
23193,56,56
23194,64,64
23195,169,169
23196,47,47
23197,46,46
23198,44,44
23199,47,47
23200,50,50
23201,82,82
23202,38,38
23203,25,25
23204,183,183
23205,39,39
23206,50,50
23207,50,50
23208,39,39
23209,45,45
23210,60,60
23211,52,52
23212,44,44
23213,55,55
23214,71,71
23215,56,56
23216,61,61
23217,43,43
23218,28,28
23219,1021,1021
23220,43,43
23221,71,71
23222,50,50
23223,715,715
23224,115,115
23225,1019,1019
23226,64,64
23227,174,174
23228,52,52
23229,54,54
23230,44,44
23231,36,36
23232,66,66
23233,39,39
23234,64,64
23235,42,42
23236,47,47
23237,45,45
23238,60,60
23239,60,60
23240,36,36
23241,45,45
23242,44,44
23243,172,172
23244,43,43
23245,57,57
23246,60,60
23247,71,71
23248,42,42
23249,164,164
23250,41,41
23251,42,42
23252,66,66
23253,57,57
23254,28,28
23255,182,182
23256,60,60
23257,67,67
23258,46,46
23259,36,36
23260,59,59
23261,60,60
23262,712,712
23263,40,40
23264,41,41
23265,41,41
23266,63,63
23267,38,38
23268,43,43
23269,62,62
23270,55,55
23271,175,175
23272,59,59
23273,39,39
23274,163,163
23275,45,45
23276,46,46
23277,49,49
23278,55,55
23279,29,29
23280,699,699
23281,1033,1033
23282,41,41
23283,44,44
23284,46,46
23285,137,137
23286,49,49
23287,42,42
23288,66,66
23289,58,58
23290,279,279
23291,47,47
23292,177,177
23293,29,29
23294,32,32
23295,54,54
23296,204,204
23297,44,44
23298,48,48
23299,1002,1002
23300,52,52
23301,54,54
23302,165,165
23303,36,36
23304,50,50
23305,1030,1030
23306,45,45
23307,30,30
23308,27,27
23309,35,35
23310,55,55
23311,27,27
23312,48,48
23313,147,147
23314,48,48
23315,32,32
23316,44,44
23317,45,45
23318,53,53
23319,42,42
23320,241,241
23321,330,330
23322,64,64
23323,43,43
23324,42,42
23325,45,45
23326,55,55
23327,53,53
23328,152,152
23329,48,48
23330,51,51
23331,37,37
23332,46,46
