uid,n_null,discret_null
17968,161,161
4050,59,59
4881,167,167
472,52,52
2087,166,166
13980,41,41
12385,44,44
6172,164,164
14041,59,59
12338,46,46
12747,70,70
9229,47,47
4593,32,32
17782,52,52
18742,47,47
7551,42,42
13691,157,157
7083,57,57
655,34,34
4309,167,167
17222,155,155
18776,163,163
16002,176,176
5058,164,164
960,48,48
11188,42,42
10966,57,57
7078,47,47
3161,35,35
7405,181,181
3702,48,48
9175,54,54
903,176,176
1332,54,54
2014,44,44
2182,51,51
14188,45,45
6920,47,47
4781,58,58
3921,36,36
4010,52,52
1641,168,168
2266,46,46
4402,37,37
13606,59,59
3421,165,165
13771,66,66
1614,53,53
5358,62,62
3836,174,174
19467,36,36
14440,47,47
12334,164,164
14906,65,65
2953,42,42
2393,46,46
15415,167,167
13212,43,43
9626,48,48
8949,42,42
5548,42,42
7478,48,48
17941,45,45
10827,41,41
8608,50,50
3731,57,57
11836,45,45
771,60,60
17694,44,44
16898,176,176
12053,157,157
1480,51,51
11507,40,40
10091,49,49
8062,51,51
18838,46,46
14599,49,49
11599,40,40
12264,50,50
19324,62,62
2084,52,52
13201,30,30
4408,44,44
2427,39,39
10080,159,159
10975,186,186
8881,161,161
1908,29,29
12695,53,53
19529,161,161
5249,158,158
353,172,172
15999,172,172
12362,42,42
9712,45,45
9445,68,68
18773,65,65
5464,172,172
16533,47,47
1410,163,163
16434,165,165
6225,33,33
19448,170,170
12168,48,48
5195,173,173
12488,40,40
16380,163,163
17196,162,162
5563,57,57
1739,64,64
13953,167,167
16435,43,43
8718,152,152
5080,92,92
12871,28,28
5866,177,177
18680,185,185
431,41,41
6151,44,44
5001,42,42
16439,172,172
1860,170,170
6251,165,165
10535,48,48
8580,46,46
736,61,61
1816,160,160
18770,48,48
17506,159,159
12065,57,57
5205,165,165
5780,47,47
10078,53,53
8965,183,183
6208,28,28
4194,47,47
14810,47,47
7332,155,155
17003,153,153
14724,65,65
16904,49,49
8931,59,59
19480,29,29
923,163,163
8833,157,157
4505,51,51
8687,167,167
9665,177,177
2693,155,155
11810,155,155
8302,46,46
17198,48,48
17268,34,34
14437,227,227
14460,46,46
9442,201,201
17059,45,45
17671,50,50
19175,61,61
9333,34,34
14230,63,63
9881,65,65
7238,58,58
8455,153,153
7216,27,27
15469,24,24
16621,178,178
18341,172,172
6896,172,172
4554,173,173
13819,156,156
2807,46,46
12645,49,49
7715,49,49
17528,50,50
19954,54,54
17845,47,47
13752,44,44
10798,55,55
18331,42,42
2907,51,51
3066,39,39
15105,56,56
18914,28,28
2992,57,57
4866,163,163
3163,59,59
13625,59,59
14550,52,52
18630,159,159
7076,50,50
11313,147,147
18109,39,39
19849,62,62
13005,29,29
10730,73,73
11728,161,161
5729,57,57
18597,62,62
3489,54,54
5143,158,158
2674,59,59
12204,39,39
14005,47,47
8821,165,165
19391,41,41
1648,58,58
18182,44,44
14315,43,43
10268,47,47
13800,47,47
3974,46,46
5303,46,46
1919,44,44
6548,40,40
10004,165,165
3872,167,167
1615,60,60
12726,162,162
3986,174,174
3624,59,59
5426,177,177
16503,41,41
7979,49,49
9218,52,52
6975,50,50
1503,47,47
18376,57,57
4125,51,51
18993,177,177
3838,48,48
1472,55,55
11990,176,176
13166,63,63
7763,168,168
2632,42,42
2466,47,47
14074,183,183
13435,168,168
6540,56,56
7813,60,60
13443,155,155
19225,51,51
10941,56,56
8084,35,35
4907,166,166
9037,55,55
6333,35,35
17011,40,40
6130,172,172
16624,59,59
5580,161,161
15426,166,166
16805,236,236
15289,163,163
2755,48,48
16911,42,42
12088,163,163
13998,37,37
13448,28,28
5279,43,43
2947,51,51
7987,45,45
5370,68,68
19780,41,41
9271,161,161
19760,49,49
16369,45,45
4318,170,170
14274,46,46
14022,153,153
19371,57,57
13492,164,164
4084,47,47
7214,160,160
11942,172,172
16453,164,164
10340,45,45
8712,169,169
15504,176,176
18030,41,41
14666,47,47
18602,57,57
4028,38,38
1141,33,33
9474,165,165
16184,62,62
8941,41,41
9553,41,41
9446,165,165
2486,181,181
3551,174,174
11065,177,177
5701,46,46
10840,53,53
1010,44,44
2441,53,53
14665,183,183
4099,32,32
5700,50,50
8404,46,46
16717,50,50
10953,46,46
14519,158,158
3818,54,54
1791,43,43
4378,277,277
12394,43,43
17079,52,52
13499,53,53
5225,49,49
17971,50,50
9598,45,45
12589,56,56
5676,47,47
19082,79,79
2908,169,169
16056,37,37
11584,44,44
14986,36,36
8051,58,58
6986,60,60
1056,34,34
18755,172,172
5269,160,160
7425,50,50
3111,41,41
9743,57,57
3325,178,178
4359,50,50
19867,176,176
7802,173,173
16925,45,45
7113,46,46
6166,46,46
13375,56,56
6545,173,173
3843,167,167
9853,166,166
2067,281,281
15482,66,66
14602,47,47
2165,36,36
13218,174,174
8665,38,38
10830,52,52
10115,49,49
14729,51,51
2729,31,31
1588,40,40
8576,63,63
12792,49,49
6406,53,53
4483,45,45
9587,48,48
5231,38,38
10112,151,151
7681,175,175
3077,54,54
2551,66,66
15863,162,162
7349,60,60
2047,154,154
3911,41,41
2933,57,57
5573,47,47
19149,41,41
9381,39,39
12905,37,37
17852,44,44
9937,56,56
11472,49,49
521,164,164
19173,224,224
15697,60,60
18771,50,50
16373,47,47
12409,160,160
4897,165,165
6474,173,173
2410,58,58
2760,170,170
11102,152,152
6160,55,55
14326,64,64
19540,44,44
1275,48,48
6594,46,46
589,50,50
6308,62,62
5299,57,57
13759,53,53
6400,44,44
3020,173,173
15087,63,63
10339,161,161
8758,58,58
14693,162,162
19013,43,43
15972,62,62
17493,46,46
14453,49,49
11766,163,163
8841,46,46
18056,37,37
12458,170,170
3820,46,46
15139,53,53
11516,60,60
18426,159,159
7062,39,39
16738,59,59
15735,56,56
17865,177,177
16973,60,60
1801,161,161
4461,159,159
9145,51,51
18184,83,83
17682,46,46
9060,44,44
5427,162,162
9074,163,163
1783,57,57
4372,172,172
10702,179,179
10368,165,165
3322,171,171
4834,178,178
10045,58,58
5440,44,44
14473,159,159
18900,58,58
2467,39,39
17607,40,40
18334,52,52
8958,65,65
15624,56,56
19006,61,61
5763,165,165
6366,51,51
11351,167,167
9780,64,64
4677,181,181
9655,160,160
7486,47,47
11911,64,64
10569,175,175
17642,43,43
14557,60,60
7267,42,42
12236,62,62
19261,61,61
11928,161,161
13786,53,53
4293,44,44
15928,171,171
4836,168,168
19941,43,43
905,176,176
14780,31,31
4385,160,160
799,28,28
8830,54,54
7340,43,43
270,56,56
5872,58,58
14425,46,46
6884,45,45
16987,35,35
18373,162,162
13699,48,48
10955,42,42
4447,37,37
13503,173,173
3410,43,43
2482,154,154
3190,172,172
6543,161,161
17780,34,34
1800,41,41
8091,52,52
4843,60,60
15334,176,176
19479,43,43
9056,58,58
5204,36,36
1586,44,44
15706,23,23
10344,154,154
19325,46,46
4666,169,169
15662,42,42
9760,49,49
10793,162,162
9496,150,150
11817,158,158
3778,150,150
15146,170,170
16619,47,47
15045,164,164
12544,36,36
15152,47,47
8413,177,177
19221,57,57
12495,155,155
18535,39,39
485,51,51
10278,169,169
12417,158,158
11483,47,47
8730,49,49
18124,41,41
14388,59,59
11618,61,61
3725,43,43
5936,171,171
16352,155,155
13344,44,44
19666,45,45
553,40,40
4912,45,45
4704,56,56
13851,153,153
9423,28,28
11364,47,47
3357,43,43
6960,46,46
15307,55,55
5669,162,162
17376,51,51
4691,170,170
17867,47,47
3638,52,52
13461,59,59
9541,45,45
17826,30,30
2440,161,161
518,161,161
3636,166,166
1340,40,40
1164,44,44
3216,50,50
656,161,161
10460,162,162
6913,63,63
11492,160,160
3049,174,174
3469,38,38
2879,165,165
19975,59,59
15197,52,52
2103,57,57
19057,164,164
14122,50,50
26,82,82
14721,49,49
7772,162,162
2737,49,49
15165,171,171
17803,63,63
383,170,170
12249,37,37
3468,157,157
8918,47,47
5274,47,47
6340,58,58
19810,60,60
14842,57,57
19973,56,56
4320,55,55
17349,174,174
11699,41,41
15599,168,168
18299,166,166
14549,176,176
9070,49,49
7847,54,54
1049,48,48
18250,45,45
15301,42,42
3164,169,169
11139,51,51
9889,57,57
356,179,179
150,42,42
3452,41,41
11821,49,49
14213,166,166
19621,41,41
15698,52,52
14189,173,173
12928,36,36
7648,33,33
8097,192,192
9676,160,160
14299,47,47
2620,175,175
12516,50,50
17742,46,46
1324,169,169
17672,45,45
8343,46,46
19222,147,147
2858,36,36
11691,146,146
12623,165,165
3979,174,174
1916,53,53
1492,35,35
16410,43,43
1744,154,154
7599,44,44
6446,34,34
2064,35,35
10019,42,42
13683,159,159
15943,41,41
10746,47,47
12290,46,46
1308,53,53
8287,48,48
10619,60,60
18889,40,40
15075,44,44
16151,161,161
13103,174,174
17242,159,159
14456,49,49
13205,160,160
6982,173,173
16189,43,43
10345,48,48
2491,66,66
12818,47,47
4181,35,35
1990,52,52
4162,25,25
18956,49,49
5886,44,44
14139,65,65
7630,168,168
18455,68,68
14017,58,58
13303,43,43
17853,157,157
17304,62,62
9868,58,58
5746,40,40
946,56,56
9738,37,37
10693,55,55
9892,172,172
660,49,49
18166,57,57
4960,38,38
8342,37,37
625,40,40
7174,46,46
15347,34,34
16402,168,168
1498,167,167
13391,158,158
19306,161,161
5969,161,161
9577,169,169
16808,38,38
3154,44,44
15917,50,50
872,67,67
16239,49,49
18278,69,69
14464,45,45
19070,57,57
3436,48,48
4797,42,42
11439,59,59
488,58,58
15543,157,157
9045,58,58
6155,44,44
16441,66,66
1392,48,48
3192,59,59
5956,151,151
17124,188,188
1799,32,32
17686,34,34
15275,52,52
8146,51,51
7032,46,46
5296,174,174
7965,29,29
12402,49,49
2585,163,163
2312,176,176
9051,39,39
715,159,159
19547,60,60
14301,165,165
11066,179,179
12432,46,46
6661,45,45
17395,178,178
1067,175,175
1301,55,55
4640,53,53
9396,161,161
12577,28,28
14132,48,48
11189,59,59
13941,46,46
13404,164,164
12278,163,163
19216,171,171
8757,50,50
5553,49,49
5533,35,35
19800,43,43
19053,42,42
17661,50,50
7758,157,157
8869,58,58
13075,48,48
2041,56,56
16286,157,157
16177,163,163
14697,176,176
6098,36,36
11454,179,179
9699,52,52
6357,153,153
15626,41,41
19860,45,45
17231,44,44
17794,157,157
5163,166,166
12938,177,177
11506,43,43
6706,54,54
14078,54,54
13823,239,239
17047,157,157
7750,53,53
17989,160,160
379,58,58
16783,54,54
9100,51,51
10095,148,148
13526,55,55
7013,176,176
9727,177,177
5864,271,271
16526,24,24
5221,39,39
17492,179,179
10990,161,161
8099,56,56
5689,162,162
982,50,50
18881,171,171
852,43,43
18000,62,62
17171,62,62
19723,179,179
1512,53,53
2193,60,60
7096,42,42
17166,44,44
19560,148,148
976,55,55
17259,45,45
17645,156,156
10322,181,181
15005,158,158
13545,54,54
6345,161,161
14961,54,54
6442,41,41
17576,60,60
10884,48,48
7160,54,54
11237,45,45
11200,33,33
214,161,161
4641,39,39
3794,40,40
8358,34,34
317,52,52
14504,66,66
11182,166,166
16472,45,45
16622,46,46
7451,174,174
6829,45,45
18057,37,37
7646,161,161
19793,45,45
4763,38,38
9786,37,37
1078,151,151
11289,41,41
1390,45,45
636,54,54
2835,24,24
10926,49,49
18761,57,57
14210,48,48
9267,158,158
5171,44,44
11685,173,173
13016,170,170
11146,49,49
8929,43,43
9960,54,54
909,51,51
14251,59,59
1515,38,38
17088,42,42
4546,38,38
4890,53,53
5474,55,55
10943,172,172
18276,44,44
18441,154,154
1295,53,53
1373,42,42
16292,50,50
14082,152,152
15207,46,46
1065,168,168
18498,50,50
2603,53,53
9885,165,165
864,39,39
6511,52,52
5813,43,43
6996,169,169
12758,170,170
7328,164,164
10604,172,172
5344,57,57
4279,156,156
1825,173,173
11566,45,45
11264,172,172
432,48,48
2670,52,52
6298,173,173
13576,163,163
12211,47,47
16863,175,175
5765,41,41
11056,165,165
18687,27,27
11320,47,47
11957,42,42
11833,160,160
15566,56,56
14615,42,42
18244,38,38
13387,51,51
14540,168,168
7801,59,59
15619,33,33
562,159,159
6708,49,49
16161,57,57
1089,50,50
16529,46,46
17825,61,61
6862,50,50
10581,50,50
5565,42,42
439,44,44
5352,204,204
19313,63,63
11304,161,161
19571,29,29
16465,164,164
7817,174,174
18285,40,40
3871,176,176
8242,39,39
18802,47,47
16141,166,166
1735,157,157
7257,43,43
19233,174,174
6324,40,40
6878,171,171
11514,178,178
11068,62,62
5760,39,39
11178,51,51
13538,56,56
5871,155,155
13898,161,161
4405,49,49
14909,179,179
13317,159,159
18102,39,39
14607,57,57
4374,46,46
15526,55,55
7917,58,58
11895,41,41
12519,61,61
7605,65,65
14926,169,169
6780,40,40
19300,38,38
6263,55,55
12315,41,41
7219,167,167
11881,34,34
1542,44,44
10572,58,58
15880,68,68
3557,46,46
19686,159,159
7815,47,47
13235,51,51
7643,62,62
6721,149,149
723,66,66
17276,39,39
7202,40,40
19608,167,167
5523,169,169
16940,53,53
16953,48,48
14705,161,161
9909,46,46
5779,182,182
13948,61,61
3859,52,52
11941,49,49
14117,39,39
4418,52,52
1761,49,49
19719,173,173
13285,45,45
3137,175,175
13766,43,43
15554,62,62
4453,50,50
4009,52,52
7271,55,55
19699,52,52
13360,158,158
7004,53,53
18661,173,173
18829,159,159
15375,179,179
13726,49,49
6662,62,62
11791,44,44
612,37,37
731,44,44
13582,180,180
9687,61,61
1730,54,54
11061,46,46
16062,43,43
4481,54,54
15764,37,37
1772,53,53
698,50,50
9891,176,176
17650,35,35
14443,50,50
6707,57,57
5306,46,46
1662,161,161
5704,157,157
196,45,45
13774,55,55
10618,41,41
16232,61,61
17880,173,173
18512,44,44
16958,76,76
16053,174,174
219,50,50
3571,181,181
6534,54,54
7661,73,73
7131,43,43
14224,53,53
1075,161,161
11422,162,162
2643,106,106
7525,54,54
12755,41,41
14084,170,170
7422,172,172
1401,55,55
5540,47,47
14834,154,154
17806,172,172
3460,157,157
18595,45,45
12576,156,156
18078,153,153
15317,159,159
13608,48,48
19178,60,60
11619,160,160
9832,52,52
14635,52,52
14102,43,43
13441,57,57
5696,59,59
18974,40,40
8723,62,62
19201,50,50
19426,188,188
3303,165,165
34,46,46
8360,152,152
4333,48,48
15358,27,27
15684,59,59
7718,176,176
4534,62,62
11823,49,49
14233,65,65
8544,47,47
12989,57,57
13911,171,171
6123,153,153
18543,44,44
6922,173,173
12371,163,163
18217,58,58
1762,48,48
534,57,57
9038,172,172
18681,164,164
4299,168,168
9071,62,62
5680,47,47
16417,161,161
12737,50,50
5424,51,51
7050,153,153
2188,51,51
12806,52,52
4223,42,42
18716,41,41
7547,170,170
5795,37,37
14137,49,49
1843,49,49
8970,52,52
10330,30,30
19919,162,162
11632,51,51
2126,263,263
5771,61,61
19763,34,34
14511,163,163
6621,58,58
16404,49,49
5364,44,44
7100,59,59
12152,163,163
2438,164,164
18546,39,39
3962,149,149
12600,59,59
10482,47,47
10856,50,50
6941,176,176
9134,179,179
3224,33,33
3645,49,49
4334,48,48
12867,59,59
10158,46,46
4444,45,45
6694,55,55
13791,36,36
5742,173,173
2875,54,54
4148,53,53
18783,37,37
16775,175,175
1411,43,43
14877,50,50
6350,148,148
6244,49,49
3476,43,43
5184,54,54
9385,34,34
8538,161,161
17318,178,178
14681,56,56
12977,48,48
16725,19,19
11372,172,172
19736,61,61
9558,39,39
14064,47,47
10957,39,39
13149,45,45
11873,55,55
4607,48,48
15063,44,44
16791,42,42
2137,46,46
3293,46,46
772,163,163
12909,44,44
3617,39,39
6946,165,165
8512,52,52
9585,50,50
13733,46,46
987,158,158
8981,51,51
4411,46,46
8780,159,159
565,55,55
585,174,174
16899,69,69
4440,33,33
2101,40,40
18142,32,32
6699,172,172
6559,168,168
3107,169,169
16066,176,176
19004,275,275
1538,160,160
1045,53,53
9350,60,60
9272,64,64
16088,61,61
4013,31,31
5776,61,61
17321,153,153
18962,171,171
8010,36,36
4883,42,42
6503,38,38
7899,44,44
16494,43,43
12972,59,59
19968,44,44
11906,59,59
16548,56,56
4165,45,45
17932,63,63
3435,50,50
7976,59,59
14860,47,47
17532,19,19
16222,31,31
9782,163,163
1714,50,50
307,163,163
2460,52,52
569,47,47
13956,42,42
8558,169,169
16173,170,170
2775,38,38
13849,53,53
4043,162,162
5574,41,41
12382,48,48
1129,49,49
2132,39,39
763,164,164
13696,42,42
4552,55,55
10248,46,46
19272,33,33
14725,170,170
12106,65,65
1474,162,162
4863,174,174
16363,49,49
2054,167,167
12185,43,43
15933,172,172
135,166,166
15620,51,51
7632,43,43
3185,46,46
19223,63,63
13382,53,53
12405,185,185
1403,37,37
13940,48,48
9144,164,164
15283,159,159
11732,43,43
18493,57,57
4889,22,22
9253,46,46
734,49,49
13012,48,48
3350,30,30
601,44,44
15158,160,160
5281,53,53
12913,47,47
282,172,172
8815,149,149
468,52,52
12937,1050,1050
11016,57,57
17820,167,167
11177,174,174
9305,49,49
19319,39,39
14856,49,49
12115,163,163
13429,162,162
15392,42,42
15988,49,49
16828,42,42
12419,67,67
15112,47,47
18397,168,168
10824,40,40
17274,43,43
846,27,27
8737,42,42
5861,164,164
11671,164,164
2534,68,68
2359,46,46
5910,48,48
4829,41,41
8541,49,49
13967,41,41
2553,162,162
7836,56,56
8038,162,162
4789,176,176
3703,155,155
567,48,48
5121,40,40
11257,45,45
14633,58,58
11084,1050,1050
7246,46,46
12612,167,167
13112,53,53
7814,38,38
980,43,43
19106,158,158
16159,45,45
3732,173,173
18621,57,57
6036,59,59
3002,36,36
4295,67,67
15848,149,149
2668,35,35
4989,149,149
2309,159,159
9162,48,48
1787,163,163
796,49,49
6111,157,157
3867,38,38
16454,159,159
1384,59,59
12735,57,57
1121,56,56
9139,52,52
6908,46,46
16254,156,156
14295,146,146
3948,173,173
9651,59,59
41,176,176
7039,37,37
19775,178,178
13202,59,59
16571,45,45
16064,173,173
18622,27,27
5962,41,41
8670,57,57
10431,157,157
13339,25,25
13965,175,175
13061,37,37
10014,69,69
17646,54,54
11397,166,166
11062,150,150
13616,160,160
6469,157,157
8733,37,37
3708,41,41
15850,37,37
12039,48,48
14106,180,180
2049,24,24
2950,160,160
2092,174,174
15372,59,59
11183,60,60
9826,157,157
8106,63,63
1161,53,53
16221,55,55
4903,168,168
5582,53,53
19439,163,163
3114,43,43
14392,47,47
1405,47,47
8522,65,65
15150,53,53
6186,173,173
5939,45,45
10307,160,160
16743,168,168
10868,34,34
11751,43,43
11127,163,163
3270,161,161
13887,60,60
10,52,52
3340,161,161
2116,57,57
18319,165,165
5991,37,37
2366,43,43
828,37,37
2241,45,45
7575,36,36
2878,53,53
18199,148,148
14365,43,43
6199,47,47
16723,43,43
1191,59,59
3134,174,174
8534,45,45
3370,166,166
16832,162,162
12284,157,157
1844,31,31
3276,36,36
12570,53,53
8567,174,174
13482,158,158
4056,50,50
5650,38,38
7232,187,187
12331,273,273
4568,57,57
18388,58,58
11310,46,46
4580,31,31
9146,168,168
86,67,67
9773,44,44
11814,52,52
15517,47,47
17466,174,174
5913,152,152
14517,171,171
19031,164,164
12778,49,49
16451,37,37
2005,159,159
4495,161,161
15920,42,42
5598,54,54
12934,40,40
11684,170,170
4407,57,57
5614,39,39
17911,46,46
11459,175,175
14523,174,174
2965,51,51
5227,45,45
15916,39,39
4604,49,49
16487,170,170
10976,60,60
11196,55,55
15421,59,59
12935,172,172
5228,42,42
12602,50,50
3248,158,158
12815,50,50
3718,42,42
1576,166,166
13318,30,30
6902,37,37
2019,46,46
18265,42,42
7631,170,170
15379,43,43
18678,43,43
11845,181,181
18155,41,41
7345,157,157
11047,186,186
8628,40,40
15974,60,60
1991,54,54
11842,44,44
11742,53,53
4711,164,164
8875,32,32
11093,27,27
15136,33,33
12209,171,171
